lise_adi,sehir,lise_id
YENİŞEHİR DİCLE MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,250
YENİŞEHİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,251
HEZARFEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,252
İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİİRT - KURTALAN),SİİRT,253
MEHMET AKİF ERSOY ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,254
MUSTAFA KEMAL ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,255
A TAKIMI-SAVAŞ AY ANADOLU LİSESİ (AĞRI - DOĞUBAYAZIT),AĞRI,256
ÖZEL Pİ SAYISI FEN BİLİMLERİ ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,257
PAZARCIK ANADOLU LİSESİ (KAHRAMANMARAŞ - PAZARCIK),KAHRAMANMARAŞ,258
SİLVAN CUMHURİYET ANADOLU LİSESİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,259
ŞİRVAN ANADOLU LİSESİ (SİİRT - ŞİRVAN),SİİRT,260
BAĞCILAR ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,261
FATİH SULTAN MEHMET ANADOLU LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,262
BATMAN FEN LİSESİ (BATMAN - MERKEZ),BATMAN,263
FATİH SULTAN MEHMET ANADOLU LİSESİ (VAN - TUŞBA),VAN,264
GAZİ ANADOLU LİSESİ (MERSİN - AKDENİZ),MERSİN,265
MERSİN EYÜP AYGAR ANADOLU LİSESİ (MERSİN - TOROSLAR),MERSİN,266
TED BATMAN PETROL KOLEJİ ÖZEL ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,267
ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - YÜREĞİR),ADANA,268
MARDİN BORSA İSTANBUL SOSYAL BİLİMLER LİSESİ (MARDİN - ARTUKLU),MARDİN,269
ÖZEL MİLAS FİNAL AKADEMİ ANADOLU LİSESİ (MUĞLA - MİLAS),MUĞLA,270
TUNCELİ TÜRK TELEKOM FEN LİSESİ (TUNCELİ - MERKEZ),TUNCELİ,271
NİZİP ANADOLU LİSESİ (GAZİANTEP - NİZİP),GAZİANTEP,272
ÖZEL ADIYAMAN AÇI FEN LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,273
ÖZEL CUMHURİYET ÜNİVERSİTESİ VAKFI FEN LİSESİ (SİVAS - MERKEZ),SİVAS,274
ÖZEL GENÇ DEĞİŞİM ANADOLU LİSESİ (KIRKLARELİ - LÜLEBURGAZ),KIRKLARELİ,275
BORSA İSTANBUL ANADOLU LİSESİ (MARDİN - MİDYAT),MARDİN,276
GAZİ ANADOLU LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,277
İZMİR KIZ ANADOLU İMAM HATİP LİSESİ (İZMİR - KARABAĞLAR),İZMİR,278
ÖZEL BATMAN ÇÖZÜM ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,279
ÖZEL BATMAN FİNAL TEMEL LİSESİ (BATMAN - MERKEZ),BATMAN,280
ÖZEL BÜYÜK UĞUR TEMEL LİSESİ (AYDIN - EFELER),AYDIN,281
ÖZEL ELAZIĞ YAVUZ SELİM KOLEJİ (ELAZIĞ - MERKEZ),ELAZIĞ,282
ÖZEL MEHMET SIDDIK TEKİN ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,283
70. YIL MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,284
KIZILTEPE ÖZCAN YILDIZ ANADOLU İMAM HATİP LİSESİ (MARDİN - KIZILTEPE),MARDİN,285
ÖZEL ÇANAKKALE BAŞARI ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,286
ŞAİR CAHİT SITKI TARANCI ANADOLU LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,287
YOLALTI MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,288
HİZAN KIZ ANADOLU LİSESİ (BİTLİS - HİZAN),BİTLİS,289
İDİL CUMHURİYET ANADOLU LİSESİ (ŞIRNAK - İDİL),ŞIRNAK,290
NECATİ ÖZEN ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,291
NENE HATUN ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,292
ÖZEL BATMAN SINAV ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,293
ÖZEL BATMAN ŞAH ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,294
ÖZEL GENÇ BİLİŞİM KOLEJİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,295
SALİH GÜNAYDIN ANADOLU İMAM HATİP LİSESİ (BATMAN - MERKEZ),BATMAN,296
ŞEHİT ERHAN DÜNDAR ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,297
BAHÇEŞEHİR BORSA İSTANBUL MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,298
FARABİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,299
BATMAN TOBB GÜZEL SANATLAR LİSESİ (BATMAN - MERKEZ),BATMAN,300
CİZRE ATATÜRK ANADOLU LİSESİ (ŞIRNAK - CİZRE),ŞIRNAK,301
ERGANİ ANADOLU LİSESİ (DİYARBAKIR - ERGANİ),DİYARBAKIR,302
EVLİYA ÇELEBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,303
GÜRBÜZ ÇOK PROGRAMLI ANADOLU LİSESİ (DİYARBAKIR - HANİ),DİYARBAKIR,304
HAKKARİ SÜMBÜL ANADOLU LİSESİ (HAKKARİ - MERKEZ),HAKKARİ,305
HASUNİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,306
HİLVAN ANADOLU LİSESİ (ŞANLIURFA - HİLVAN),ŞANLIURFA,307
İPEKYOLU KIZ ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,308
KUMÇATI ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - MERKEZ),ŞIRNAK,309
MARDİN ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,310
MEHMET AKİF ERSOY ANADOLU LİSESİ (ŞIRNAK - ULUDERE),ŞIRNAK,311
MOLLA GÜRANİ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - ERGANİ),DİYARBAKIR,312
MURADİYE KAZIM KARABEKİR MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - MURADİYE),VAN,313
ÖZEL BİSMİL UĞUR TEMEL LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,314
ÖZEL GİRNE KOLEJİ BATMAN ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,315
ÖZEL MUŞ BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (MUŞ - MERKEZ),MUŞ,316
ÖZEL SİLVAN UĞUR TEMEL LİSESİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,317
ÖZEL SİVEREK BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,318
ÖZEL VATAN TEMEL LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,319
PAZAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (RİZE - PAZAR),RİZE,320
SAVUR NURİ CINGILLIOĞLU ANADOLU LİSESİ (MARDİN - SAVUR),MARDİN,321
SİLOPİ ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - SİLOPİ),ŞIRNAK,322
SÜLEYMANİYE MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,323
ŞEHİT ÖMER HALİSDEMİR ANADOLU LİSESİ (AĞRI - DİYADİN),AĞRI,324
VİRANŞEHİR ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - VİRANŞEHİR),ŞANLIURFA,325
YALTIR KARDEŞLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - CEYHAN),ADANA,326
YUSUF SAMİ KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,327
AHMEDİ HANİ ANADOLU LİSESİ (AĞRI - DOĞUBAYAZIT),AĞRI,328
AYRANCI LİSESİ (KARAMAN),,329
BİSMİL MECİT ÇELİK KIZ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,330
ÇALDIRAN ANADOLU LİSESİ (VAN - ÇALDIRAN),VAN,331
ÇAMLIBEL MESLEKİ VE TEKNİK ANADOLU LİSESİ (MERSİN - AKDENİZ),MERSİN,332
ÇOK PROGRAMLI ANADOLU LİSESİ (ŞIRNAK - İDİL),ŞIRNAK,333
FATİH SULTAN MEHMET ANADOLU LİSESİ (ŞANLIURFA - VİRANŞEHİR),ŞANLIURFA,334
FLORYA TEVFİK ERCAN ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,335
GERCÜŞ ŞEHİT KADRİ YILDIZ ANADOLU İMAM HATİP LİSESİ (BATMAN - GERCÜŞ),BATMAN,336
GÜDÜL SAFİYE AKDEDE ÇOK PROGRAMLI ANADOLU LİSESİ (ANKARA - GÜDÜL),ANKARA,337
KAHTA GAP ANADOLU LİSESİ (ADIYAMAN - KAHTA),ADIYAMAN,338
KOZLUK KIZ ANADOLU İMAM HATİP LİSESİ (BATMAN - KOZLUK),BATMAN,339
ORGENERAL BEDRETTİN DEMİREL ANADOLU LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,340
ÖZEL ÇUKUROVA UZAY MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,341
ÖZEL PURSAKLAR SINAV ANADOLU LİSESİ (ANKARA - PURSAKLAR),ANKARA,342
SASON ANADOLU İMAM HATİP LİSESİ (BATMAN - SASON),BATMAN,343
SELAHADDİN EYYUBİ ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,344
SELAHADDİN EYYUBİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - SURUÇ),ŞANLIURFA,345
SELAHADDİNİ EYYUBİ ANADOLU LİSESİ (ŞANLIURFA - CEYLANPINAR),ŞANLIURFA,346
SİLVAN ANADOLU LİSESİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,347
SİLVAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,348
ŞEFKAT MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,349
ŞEHİT KAYMAKAM MUHAMMET FATİH SAFİTÜRK ANADOLU LİSESİ (MARDİN - DERİK),MARDİN,350
ŞENKÖY ANADOLU LİSESİ (MARDİN - MİDYAT),MARDİN,351
ŞIRNAK LİSESİ (ŞIRNAK - MERKEZ),ŞIRNAK,352
ŞİRVAN ANADOLU İMAM HATİP LİSESİ (SİİRT - ŞİRVAN),SİİRT,353
TATVAN ŞEHİT MEHMET ALİ KILIÇ ANADOLU İMAM HATİP LİSESİ (BİTLİS - TATVAN),BİTLİS,354
VİRANŞEHİR GAZİ ANADOLU LİSESİ (ŞANLIURFA - VİRANŞEHİR),ŞANLIURFA,355
YENİŞEHİR KIZ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,356
FARABİ ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,357
GAZİLER ANADOLU LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,358
HACI AHMET ATIL ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,359
İSMAİL-NAZİF BAYRAKTAR MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,360
İZNİK MESLEKİ VE TEKNİK ANADOLU LİSESİ (BURSA - İZNİK),BURSA,361
ATATÜRK ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,362
BAĞCILAR ANADOLU LİSESİ (İSTANBUL - BAĞCILAR),İSTANBUL,363
DİCLE ÇOK PROGRAMLI ANADOLU LİSESİ (ŞIRNAK - CİZRE),ŞIRNAK,364
DÜZİÇİ CUMHURİYET ANADOLU LİSESİ (OSMANİYE - DÜZİÇİ),OSMANİYE,365
ELBEYLİ BORSA İSTANBUL ÇOK PROGRAMLI ANADOLU LİSESİ (KİLİS - ELBEYLİ),KİLİS,366
HACI SABANCI ANADOLU LİSESİ (MERSİN - YENİŞEHİR),MERSİN,367
KARAKOÇAN ANADOLU LİSESİ (ELAZIĞ - KARAKOÇAN),ELAZIĞ,368
KIRKLAR DAĞI ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,369
MEHMET AKİF ERSOY ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,370
MİMAR SİNAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,371
ÖZEL BASUT ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,372
ÖZEL BATMAN ÇÖZÜM TEMEL LİSESİ (BATMAN - MERKEZ),BATMAN,373
ŞEHİT NECATİ SAYIN ANADOLU İMAM HATİP LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,374
19 MAYIS ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,375
AMİRAL VEHBİ ZİYA DÜMER ANADOLU LİSESİ (İSTANBUL - ESENLER),İSTANBUL,376
BAĞLAR İSTANBUL BÜYÜKŞEHİR BELEDİYESİ KİPTAŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,377
CUMHURİYET ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,378
ERDEM BEYAZIT ANADOLU LİSESİ (ANKARA - GÖLBAŞI),ANKARA,379
GÖLBAŞI ANADOLU LİSESİ (ADIYAMAN - GÖLBAŞI),ADIYAMAN,380
KARATAY ANADOLU LİSESİ (ANTALYA - KEPEZ),ANTALYA,381
ORHAN ASENA ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,382
ÖZEL BATMAN DÜNYA MESLEKİ VE TEKNİK ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,383
ÖZEL İLGİ AKŞAM LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,384
SULTANGAZİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,385
ŞEHİT DEMET SEZEN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUŞ - MALAZGİRT),MUŞ,386
TES-İŞ ANADOLU LİSESİ (ŞANLIURFA - EYYÜBİYE),ŞANLIURFA,387
TOKİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - ÖZALP),VAN,388
ESENYURT ANADOLU LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,389
GERCÜŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (BATMAN - GERCÜŞ),BATMAN,390
GÜLÇİÇEK HATUN KIZ ANADOLU İMAM HATİP LİSESİ (BURSA - YILDIRIM),BURSA,391
MİDYAT ANADOLU LİSESİ (MARDİN - MİDYAT),MARDİN,392
NEDİM ÖKMEN ANADOLU LİSESİ (KİLİS - MERKEZ),KİLİS,393
NİZAMÜLMÜLK ANADOLU İMAM HATİP LİSESİ (ADANA - YÜREĞİR),ADANA,394
ÖZEL BİLGİ MERKEZ EĞİTİM FEN ANADOLU LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,395
ÖZEL DİYARBAKIR DOĞA ANADOLU LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,396
ŞEHİT VELİT BEKDAŞ ANADOLU LİSESİ (ANKARA - ETİMESGUT),ANKARA,397
TEPE ÇOK PROGRAMLI ANADOLU LİSESİ (DİYARBAKIR - BİSMİL),DİYARBAKIR,398
TP FATIMA ZEHRA KIZ ANADOLU İMAM HATİP LİSESİ (BATMAN - MERKEZ),BATMAN,399
YENİKENT ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,400
ZİYA GÖKALP ANADOLU LİSESİ (DİYARBAKIR - YENİŞEHİR),DİYARBAKIR,401
AZİZ ÖNEN KIZ ANADOLU LİSESİ (MARDİN - MİDYAT),MARDİN,402
BEYTÜŞŞEBAP ÇOK PROGRAMLI ANADOLU LİSESİ (ŞIRNAK - BEYTÜŞŞEBAP),ŞIRNAK,403
CEZERİ ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,404
ÇAMLICA KIZ LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,405
SEYHAN BORSA İSTANBUL FEN LİSESİ (ADANA - SEYHAN),ADANA,406
MEHMET ALİ VE KADRİ YILMAZ ANADOLU LİSESİ (ZONGULDAK - EREĞLİ),ZONGULDAK,407
TATVAN ANADOLU LİSESİ (BİTLİS - TATVAN),BİTLİS,408
VAKIFBANK ANADOLU LİSESİ (BATMAN - MERKEZ),BATMAN,409
YÜKSEKOVA ANADOLU İMAM HATİP LİSESİ (HAKKARİ - YÜKSEKOVA),HAKKARİ,410
ERCİŞ FEN LİSESİ (VAN - ERCİŞ),VAN,411
ÖZEL DİYARBAKIR FİNAL FEN LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,412
ÖZEL DİYARBAKIR YEDİİKLİM FEN LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,413
ÖZEL ORDU FİNAL AKADEMİ ANADOLU LİSESİ (ORDU - ALTINORDU),ORDU,414
BAŞKALE MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - BAŞKALE),VAN,415
BEKİR ARAL ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - ERGANİ),DİYARBAKIR,416
BESNİ OSMAN İSOT MESLEKİ VE TEKNİK ANADOLU LİSESİ (ADIYAMAN - BESNİ),ADIYAMAN,417
BEŞİRİ ANADOLU LİSESİ (BATMAN - BEŞİRİ),BATMAN,418
CUMHURİYET ANADOLU LİSESİ (AĞRI - MERKEZ),AĞRI,419
ERCİŞ MEHMET MURAT İŞLER MESLEKİ VE TEKNİK ANADOLU LİSESİ (VAN - ERCİŞ),VAN,420
ERGANİ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - ERGANİ),DİYARBAKIR,421
ERGANİ KIZ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - ERGANİ),DİYARBAKIR,422
GÖKÇE ÇOK PROGRAMLI ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,423
GÖRENTAŞ ÇOK PROGRAMLI ANADOLU LİSESİ (VAN - ÇATAK),VAN,424
HİZAN SAİD NURSİ ANADOLU İMAM HATİP LİSESİ (BİTLİS - HİZAN),BİTLİS,425
HÜSEYİN ÇELİK KIZ ANADOLU İMAM HATİP LİSESİ (VAN - TUŞBA),VAN,426
İZZET ÜNVER ANADOLU İMAM HATİP LİSESİ (İSTANBUL - GÜNGÖREN),İSTANBUL,427
KARAKÖPRÜ HATİCE KÜBRA KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - KARAKÖPRÜ),ŞANLIURFA,428
KIZILTEPE ANADOLU İMAM HATİP LİSESİ (MARDİN - KIZILTEPE),MARDİN,429
KIZILTEPE FURKAN DOĞAN KIZ ANADOLU İMAM HATİP LİSESİ (MARDİN - KIZILTEPE),MARDİN,430
KIZILTEPE MESLEKİ VE TEKNİK ANADOLU LİSESİ (MARDİN - KIZILTEPE),MARDİN,431
KOZLUK ANADOLU İMAM HATİP LİSESİ (BATMAN - KOZLUK),BATMAN,432
KULP ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - KULP),DİYARBAKIR,433
KURTALAN ANADOLU İMAM HATİP LİSESİ (SİİRT - KURTALAN),SİİRT,434
KURTALAN ANADOLU LİSESİ (SİİRT - KURTALAN),SİİRT,435
KURTALAN KIZ ANADOLU İMAM HATİP LİSESİ (SİİRT - KURTALAN),SİİRT,436
MEHMET AKİF ERSOY ANADOLU LİSESİ (ŞANLIURFA - CEYLANPINAR),ŞANLIURFA,437
MEHMET AKİF ERSOY KIZ ANADOLU İMAM HATİP LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,438
MEHMET AKİF İNAN KIZ ANADOLU İMAM HATİP LİSESİ (MARDİN - KIZILTEPE),MARDİN,439
MEHMET RAGIP KARCI KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,440
MUŞ SELCEN HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUŞ - MERKEZ),MUŞ,441
NECATİ CEYLAN ANADOLU LİSESİ (DİYARBAKIR - DİCLE),DİYARBAKIR,442
NESİBE HATUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - SİVEREK),ŞANLIURFA,443
ORHANGAZİ KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HALİLİYE),ŞANLIURFA,444
ÖZEL SİİRT OSB BİLİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİİRT - MERKEZ),SİİRT,445
SELAHADDİN EYYUBİ ANADOLU İMAM HATİP LİSESİ (MUŞ - MERKEZ),MUŞ,446
SELAHADDİN EYYUBİ ANADOLU LİSESİ (MARDİN - NUSAYBİN),MARDİN,447
SUR ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - SUR),DİYARBAKIR,448
ŞEHİT BİLAL DİCLE ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - DİCLE),DİYARBAKIR,449
ŞEHİT EROL OLÇOK ANADOLU İMAM HATİP LİSESİ (İZMİR - BORNOVA),İZMİR,450
ŞEHİTKAMİL BELEDİYESİ KIZ ANADOLU İMAM HATİP LİSESİ (GAZİANTEP - ŞEHİTKAMİL),GAZİANTEP,451
ŞELALE ANADOLU LİSESİ (ANTALYA - MANAVGAT),ANTALYA,452
TATVAN KIZ ANADOLU İMAM HATİP LİSESİ (BİTLİS - TATVAN),BİTLİS,453
TÜRK TELEKOM KIZ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - SİLVAN),DİYARBAKIR,454
ÜMRANİYE ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,455
VAN ANADOLU İMAM HATİP LİSESİ (VAN - İPEKYOLU),VAN,456
YAVUZ SULTAN SELİM ANADOLU LİSESİ (SİİRT - MERKEZ),SİİRT,457
14 EYLÜL ANADOLU LİSESİ (SİİRT - MERKEZ),SİİRT,458
AHİ EVRAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUŞ - MERKEZ),MUŞ,459
ATATÜRK BARAJI ÇOK PROGRAMLI ANADOLU LİSESİ (ŞANLIURFA - BOZOVA),ŞANLIURFA,460
BAYKAN ANADOLU İMAM HATİP LİSESİ (SİİRT - BAYKAN),SİİRT,461
DARGEÇİT KIZ ANADOLU İMAM HATİP LİSESİ (MARDİN - DARGEÇİT),MARDİN,462
ENVER KURTTEPELİ ANADOLU LİSESİ (ADANA - YÜREĞİR),ADANA,463
HİLVAN ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - HİLVAN),ŞANLIURFA,464
İDİL KIZ ANADOLU İMAM HATİP LİSESİ (ŞIRNAK - İDİL),ŞIRNAK,465
KADRİYE MOROĞLU ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,466
KEMAL GÖZÜ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MARDİN - NUSAYBİN),MARDİN,467
KULP ANADOLU LİSESİ (DİYARBAKIR - KULP),DİYARBAKIR,468
MENEMEN ANADOLU İMAM HATİP LİSESİ (İZMİR - MENEMEN),İZMİR,469
MURADİYE ANADOLU İMAM HATİP LİSESİ (VAN - MURADİYE),VAN,470
NURİ PAKDİL ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,471
ÖZEL KURTALAN YENİ NESİL TEMEL LİSESİ (SİİRT - KURTALAN),SİİRT,472
SELİM-TEVFİK ESKİOCAK ANADOLU LİSESİ (HATAY - DEFNE),HATAY,473
ŞAHİN ŞEN KIZ ANADOLU İMAM HATİP LİSESİ (MANİSA - SALİHLİ),MANİSA,474
ŞEHİT FARUK DEMİR ANADOLU İMAM HATİP LİSESİ (AYDIN - SÖKE),AYDIN,475
ŞEHİT HALİT GÜLSER KIZ ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,476
ŞEHİT MUSTAFA YAMAN ANADOLU İMAM HATİP LİSESİ (İZMİR - GAZİEMİR),İZMİR,477
ŞEHİT POLİS MEHMET TAŞ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - BOZOVA),ŞANLIURFA,478
ZÜBEYDE HANIM MESLEKİ VE TEKNİK ANADOLU LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,479
ANTAKYA YÜKSEL-KEMAL BEHZETOĞLU ANADOLU LİSESİ (HATAY - ANTAKYA),HATAY,480
BOYABAT ANADOLU İMAM HATİP LİSESİ (SİNOP - BOYABAT),SİNOP,481
CEYLANPINAR KIZ ANADOLU İMAM HATİP LİSESİ (ŞANLIURFA - CEYLANPINAR),ŞANLIURFA,482
AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),,483
DEDE ÇOK PROGRAMLI ANADOLU LİSESİ (DİYARBAKIR - DİCLE),DİYARBAKIR,484
ELAZIĞ LİSESİ (ELAZIĞ - MERKEZ),ELAZIĞ,485
FATİH ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - BAĞLAR),DİYARBAKIR,486
H ŞAKİRE H OĞÜCÜ ANADOLU İMAM HATİP LİSESİ (GAZİANTEP - OĞUZELİ),GAZİANTEP,487
HANİ BORSA İSTANBUL ANADOLU İMAM HATİP LİSESİ (DİYARBAKIR - HANİ),DİYARBAKIR,488
HATUNİYE KIZ ANADOLU İMAM HATİP LİSESİ (BİTLİS - MERKEZ),BİTLİS,489
HAYRETTİN KARAMAN ANADOLU İMAM HATİP LİSESİ (MARDİN - MİDYAT),MARDİN,490
HİLALİYE KIZ ANADOLU İMAM HATİP LİSESİ (MANİSA - AKHİSAR),MANİSA,491
İNÖNÜ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - BAYRAMPAŞA),İSTANBUL,492
İPEKYOLU MESLEKİ VE TEKNİK ANADOLU LİSESİ (BİTLİS - GÜROYMAK),BİTLİS,493
İSTASYON ANADOLU LİSESİ (MARDİN - ARTUKLU),MARDİN,494
KAYABAĞLAR ÇOK PROGRAMLI ANADOLU LİSESİ (SİİRT - KURTALAN),SİİRT,495
ADIYAMAN ANADOLU İMAM-HATİP LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,496
KUMLUCA ANADOLU İMAM HATİP LİSESİ (ANTALYA - KUMLUCA),ANTALYA,497
