yop_kodu,year,ortalama_tercih_edilme_sirasi_A,ortalama_yerlesen_tercih_sirasi_B,marka_etkinlik_degeri_A_div_B
110210127,2022,10.8,7.0,1.54
110210127,2023,9.0,9.7,0.93
110210127,2024,9.5,5.4,1.76
110210136,2022,7.8,5.9,1.32
110210136,2023,9.0,5.7,1.58
110210136,2024,8.3,5.7,1.46
110210145,2022,10.7,8.6,1.24
110210145,2023,8.5,3.5,2.43
110210145,2024,8.4,6.1,1.38
110210154,2022,8.9,6.7,1.33
110210154,2023,8.6,5.4,1.59
110210154,2024,9.0,5.0,1.8
110210172,2022,9.4,7.3,1.29
110210172,2023,8.7,4.6,1.89
110210172,2024,8.0,6.1,1.31
110210181,2022,11.8,7.1,1.66
110210181,2023,9.6,6.1,1.57
110210181,2024,10.2,6.2,1.65
110210199,2022,10.2,6.6,1.55
110210199,2023,9.1,5.6,1.62
110210199,2024,9.6,5.4,1.78
110210206,2022,11.2,6.8,1.65
110210206,2023,9.4,5.2,1.81
110210206,2024,9.2,4.9,1.88
110210215,2022,8.8,4.6,1.91
110210215,2023,7.9,4.2,1.88
110210215,2024,8.2,4.2,1.95
110210224,2022,9.8,6.2,1.58
110210224,2023,8.5,4.8,1.77
110210224,2024,8.9,3.9,2.28
110210233,2022,9.0,6.1,1.48
110210233,2023,8.2,5.9,1.39
110210233,2024,8.8,4.8,1.83
110210242,2022,9.4,5.4,1.74
110210242,2023,8.7,4.5,1.93
110210242,2024,8.6,6.5,1.32
110210269,2022,9.9,3.4,2.91
110210269,2023,10.4,5.4,1.93
110210269,2024,9.9,7.2,1.38
110210278,2022,9.1,6.7,1.36
110210278,2023,8.7,4.8,1.81
110210278,2024,9.1,8.6,1.06
110210321,2022,11.1,5.5,2.02
110210321,2023,10.6,4.4,2.41
110210321,2024,9.3,8.2,1.13
110210339,2022,6.8,2.6,2.62
110210339,2023,6.4,3.0,2.13
110210339,2024,5.9,3.7,1.59
110210384,2022,10.1,5.9,1.71
110210384,2023,8.6,3.9,2.21
110210384,2024,8.8,3.8,2.32
110210393,2022,10.4,5.1,2.04
110210393,2023,7.6,2.8,2.71
110210393,2024,8.5,3.6,2.36
110210409,2022,9.8,5.8,1.69
110210409,2023,8.1,3.3,2.45
110210409,2024,7.8,3.9,2.0
110210418,2022,12.2,8.3,1.47
110210418,2023,10.4,6.2,1.68
110210418,2024,9.9,8.1,1.22
110210427,2022,9.3,8.5,1.09
110210427,2023,10.0,2.0,5.0
110210427,2024,8.1,5.4,1.5
110210436,2022,8.9,5.1,1.75
110210436,2023,8.2,7.4,1.11
110210436,2024,8.1,6.8,1.19
110210445,2022,10.4,8.9,1.17
110210445,2023,9.8,4.9,2.0
110210445,2024,8.7,6.6,1.32
110210454,2024,10.4,7.6,1.37
110210463,2022,10.6,6.8,1.56
110210463,2023,9.7,5.0,1.94
110210463,2024,9.7,5.6,1.73
110210481,2022,10.6,6.0,1.77
110210481,2023,9.8,5.4,1.81
110210481,2024,9.7,5.0,1.94
110210506,2022,11.7,8.1,1.44
110210506,2023,11.4,5.7,2.0
110210506,2024,13.2,11.5,1.15
110210542,2022,11.5,4.8,2.4
110210542,2023,10.9,4.9,2.22
110210542,2024,11.9,8.0,1.49
110210551,2022,11.1,5.8,1.91
110210551,2023,12.8,12.9,0.99
110210551,2024,11.1,17.1,0.65
110210578,2022,7.6,2.3,3.3
110210578,2023,6.7,4.3,1.56
110210578,2024,7.2,4.9,1.47
110210587,2022,11.8,7.8,1.51
110210587,2023,13.2,12.2,1.08
110210587,2024,11.8,16.6,0.71
110210596,2024,10.0,5.9,1.69
110210603,2022,9.0,4.9,1.84
110210603,2023,8.5,3.6,2.36
110210603,2024,8.4,5.8,1.45
110210612,2022,7.9,5.4,1.46
110210612,2023,6.7,3.3,2.03
110210612,2024,7.2,3.1,2.32
110210639,2022,9.9,7.4,1.34
110210639,2023,9.1,4.6,1.98
110210639,2024,8.4,7.2,1.17
110210657,2022,11.5,11.2,1.03
110210657,2023,10.9,8.8,1.24
110210657,2024,10.9,8.2,1.33
110210675,2022,9.1,6.6,1.38
110210675,2023,8.1,5.2,1.56
110210675,2024,8.3,5.0,1.66
110210709,2022,11.1,6.9,1.61
110210709,2023,10.5,7.0,1.5
110210709,2024,9.7,4.8,2.02
110210718,2022,12.8,4.8,2.67
110210718,2023,8.5,3.9,2.18
110210718,2024,11.1,6.6,1.68
110210727,2022,10.6,7.1,1.49
110210727,2023,9.6,4.4,2.18
110210727,2024,8.7,5.7,1.53
110290123,2022,8.7,6.5,1.34
110290123,2023,8.4,8.0,1.05
110290123,2024,7.4,6.2,1.19
110290124,2022,8.7,4.9,1.78
110290124,2023,8.1,4.7,1.72
110290124,2024,7.7,6.4,1.2
110290125,2022,8.8,5.0,1.76
110290125,2023,8.1,4.0,2.02
110290125,2024,8.1,5.6,1.45
110290126,2022,8.7,3.0,2.9
110290126,2023,8.4,2.9,2.9
110290126,2024,8.1,4.8,1.69
110290155,2022,10.0,5.8,1.72
110290155,2023,9.8,7.3,1.34
110290155,2024,9.4,7.9,1.19
110290157,2022,10.3,5.6,1.84
110290157,2023,8.0,4.6,1.74
110290157,2024,8.4,4.6,1.83
110290166,2022,9.5,6.0,1.58
110290166,2023,8.6,4.3,2.0
110290166,2024,8.3,4.6,1.8
110290168,2022,8.6,4.7,1.83
110290168,2023,8.1,3.7,2.19
110290168,2024,8.9,5.4,1.65
110290206,2022,8.7,1.3,6.69
110290206,2023,7.7,1.5,5.13
110290206,2024,7.6,2.2,3.45
110290207,2022,12.1,11.7,1.03
110290207,2023,11.0,8.0,1.38
110290207,2024,11.5,10.0,1.15
110290208,2022,10.3,9.4,1.1
110290208,2023,9.6,6.5,1.48
110290208,2024,9.2,9.2,1.0
110290209,2022,8.8,7.2,1.22
110290209,2023,7.3,4.3,1.7
110290209,2024,7.6,5.9,1.29
110290227,2022,13.7,8.9,1.54
110290227,2023,12.2,8.1,1.51
110290234,2022,12.7,7.0,1.81
110290234,2023,11.7,3.0,3.9
110290248,2024,8.2,3.5,2.34
110290255,2024,6.2,1.6,3.88
110290269,2024,8.3,4.3,1.93
101910016,2022,12.7,8.6,1.48
101910016,2023,11.7,6.9,1.7
101910016,2024,11.0,11.2,0.98
101910025,2022,12.8,9.9,1.29
101910025,2023,11.5,6.6,1.74
101910025,2024,10.9,10.2,1.07
101910043,2022,15.6,12.7,1.23
101910043,2023,13.2,13.2,1.0
101910043,2024,12.6,12.3,1.02
101910052,2022,11.9,14.0,0.85
101910052,2023,10.8,9.5,1.14
101910052,2024,11.6,11.6,1.0
101910097,2022,11.6,7.0,1.66
101910097,2023,10.3,6.3,1.63
101910097,2024,10.4,7.7,1.35
101910104,2022,12.5,12.8,0.98
101910104,2023,11.8,10.6,1.11
101910104,2024,11.8,10.8,1.09
101910113,2022,11.7,7.4,1.58
101910113,2023,10.5,5.9,1.78
101910113,2024,10.0,4.8,2.08
101910122,2022,11.7,8.7,1.34
101910122,2023,10.3,6.1,1.69
101910122,2024,10.6,9.1,1.16
101910131,2022,11.4,2.7,4.22
101910131,2023,13.0,3.2,4.06
101910131,2024,13.5,10.3,1.31
101910149,2022,11.8,6.3,1.87
101910149,2023,11.2,6.9,1.62
101910149,2024,10.5,8.7,1.21
101910158,2022,11.4,7.2,1.58
101910158,2023,9.9,4.9,2.02
101910158,2024,10.5,6.9,1.52
101910176,2022,11.3,7.5,1.51
101910176,2023,11.2,8.0,1.4
101910176,2024,11.0,11.3,0.97
101910219,2022,10.1,9.8,1.03
101910219,2023,10.3,9.1,1.13
101910219,2024,9.4,6.3,1.49
101910228,2022,9.9,9.1,1.09
101910228,2023,9.7,9.1,1.07
101910228,2024,9.5,9.1,1.04
101910255,2022,11.1,6.4,1.73
101910255,2023,10.7,6.8,1.57
101910255,2024,9.9,8.6,1.15
101910273,2024,15.6,14.0,1.11
101910291,2022,14.8,9.9,1.49
101910291,2023,14.8,9.6,1.54
101910291,2024,13.1,15.1,0.87
101910307,2022,10.4,7.1,1.46
101910307,2023,9.8,5.0,1.96
101910307,2024,9.5,7.1,1.34
101990016,2024,14.3,13.0,1.1
101990017,2022,11.3,7.6,1.49
101990017,2023,10.1,8.3,1.22
101990017,2024,10.3,8.9,1.16
101990019,2022,10.3,7.2,1.43
101990019,2023,9.4,4.7,2.0
101990019,2024,10.0,8.4,1.19
101990020,2022,11.0,8.9,1.24
101990020,2023,9.1,4.7,1.94
101990020,2024,10.1,7.4,1.36
101990022,2022,8.6,9.7,0.89
101990022,2023,8.2,6.6,1.24
101990022,2024,7.6,5.7,1.33
101990042,2022,10.1,6.7,1.51
101990042,2023,9.9,7.6,1.3
101990042,2024,10.7,7.9,1.35
101990043,2022,11.2,5.8,1.93
101990043,2023,10.0,4.3,2.33
101990043,2024,10.3,8.6,1.2
101990044,2022,11.5,9.2,1.25
101990044,2023,12.0,8.3,1.45
101990044,2024,10.9,12.0,0.91
101990046,2022,11.2,6.9,1.62
101990046,2023,11.0,6.9,1.59
101990046,2024,10.1,9.4,1.07
101990047,2022,10.5,8.5,1.24
101990047,2023,9.9,7.6,1.3
101990047,2024,10.5,10.0,1.05
101990051,2022,10.8,3.2,3.38
101990051,2023,10.9,10.3,1.06
101990051,2024,11.4,10.9,1.05
101990052,2022,13.2,9.9,1.33
101990052,2023,11.0,5.3,2.08
101990052,2024,11.3,9.0,1.26
101990085,2024,11.0,4.0,2.75
101990113,2024,11.6,15.4,0.75
205710517,2022,10.5,5.0,2.1
205710517,2023,9.5,9.3,1.02
205710517,2024,10.4,10.2,1.02
205710526,2022,11.4,8.4,1.36
205710526,2023,9.3,5.1,1.82
205710526,2024,8.6,4.8,1.79
205710535,2022,5.7,1.9,3.0
205710535,2023,4.6,1.9,2.42
205710535,2024,5.1,1.9,2.68
205710544,2022,5.6,2.8,2.0
205710544,2023,5.9,3.5,1.69
205710544,2024,5.1,3.0,1.7
205710553,2022,7.0,7.4,0.95
205710553,2023,6.9,4.5,1.53
205710553,2024,6.8,5.0,1.36
205710571,2022,9.0,11.5,0.78
205710571,2023,7.6,5.0,1.52
205710571,2024,8.8,9.1,0.97
205710589,2022,10.1,6.2,1.63
205710589,2023,7.9,4.0,1.98
205710589,2024,7.6,3.6,2.11
205710598,2022,8.5,3.3,2.58
205710598,2023,8.4,4.3,1.95
205710598,2024,8.0,10.2,0.78
205710605,2022,9.9,7.5,1.32
205710605,2023,8.4,5.3,1.58
205710605,2024,7.6,4.1,1.85
205710614,2022,9.9,9.9,1.0
205710614,2023,9.2,6.5,1.42
205710614,2024,9.7,9.3,1.04
205710623,2022,9.3,7.4,1.26
205710623,2023,7.9,5.5,1.44
205710623,2024,7.7,2.8,2.75
205710632,2022,11.6,13.3,0.87
205710632,2023,10.3,11.5,0.9
205710632,2024,10.2,11.8,0.86
205710641,2022,11.1,7.3,1.52
205710641,2023,9.3,6.0,1.55
205710641,2024,8.0,2.4,3.33
205710711,2022,9.6,11.8,0.81
205710711,2023,11.1,9.2,1.21
205710711,2024,10.5,12.5,0.84
205710729,2022,10.6,8.0,1.32
205710729,2023,10.5,7.4,1.42
205710729,2024,9.1,3.0,3.03
205710738,2022,10.9,17.8,0.61
205710738,2023,10.8,12.3,0.88
205710738,2024,10.8,7.5,1.44
205710747,2022,12.0,8.3,1.45
205710747,2023,9.6,6.5,1.48
205710747,2024,9.1,4.1,2.22
205710835,2022,12.7,6.6,1.92
205710835,2023,9.6,6.2,1.55
205710835,2024,11.2,2.0,5.6
205710923,2022,7.3,5.4,1.35
205710923,2023,7.2,10.5,0.69
205710923,2024,6.6,10.4,0.63
205710941,2022,8.4,4.3,1.95
205710941,2023,6.8,4.1,1.66
205710941,2024,7.0,3.6,1.94
205750148,2022,7.8,3.7,2.11
205750148,2023,7.2,3.6,2.0
205750148,2024,3.0,2.1,1.43
205750157,2022,8.5,11.0,0.77
205750157,2023,8.4,7.0,1.2
205750157,2024,8.8,8.4,1.05
205750158,2022,9.7,5.1,1.9
205750158,2023,7.1,4.7,1.51
205750158,2024,7.6,2.8,2.71
205750164,2022,9.8,13.9,0.71
205750164,2023,9.6,8.8,1.09
205750164,2024,9.7,9.4,1.03
205750165,2022,12.9,11.3,1.14
205750165,2023,9.8,6.0,1.63
205750165,2024,11.3,2.0,5.65
205750169,2022,9.0,9.2,0.98
205750169,2023,8.0,7.3,1.1
205750169,2024,7.6,2.9,2.62
205750191,2023,9.2,6.0,1.53
205750191,2024,7.0,5.0,1.4
109810011,2022,10.6,5.3,2.0
109810011,2023,10.5,7.4,1.42
109810011,2024,10.5,6.7,1.57
109810029,2022,11.6,8.1,1.43
109810029,2023,10.5,6.8,1.54
109810029,2024,10.5,5.0,2.1
109810038,2022,11.0,6.4,1.72
109810038,2023,11.4,11.3,1.01
109810038,2024,10.5,3.9,2.69
109810083,2022,12.5,7.3,1.71
109810083,2023,11.5,6.1,1.89
109810083,2024,11.3,11.2,1.01
109810092,2022,11.9,6.0,1.98
109810092,2023,10.6,6.9,1.54
109810092,2024,11.1,10.4,1.07
109810108,2022,10.8,6.2,1.74
109810108,2023,10.7,5.0,2.14
109810108,2024,10.5,9.5,1.11
109810117,2022,11.5,6.4,1.8
109810117,2023,10.8,5.7,1.89
109810117,2024,10.4,9.4,1.11
109810153,2022,13.0,5.8,2.24
109810153,2023,12.6,5.4,2.33
109810162,2022,9.7,6.1,1.59
109810162,2023,9.8,6.4,1.53
109810162,2024,12.2,7.4,1.65
109810259,2022,12.4,9.3,1.33
109810259,2023,11.4,10.3,1.11
109810259,2024,11.6,8.5,1.36
109810347,2022,10.0,6.6,1.52
109810347,2023,8.6,6.1,1.41
109810347,2024,9.0,9.0,1.0
109810356,2022,12.2,6.8,1.79
109810356,2023,10.6,6.0,1.77
109810356,2024,9.6,8.5,1.13
109810365,2022,12.4,7.1,1.75
109810365,2023,10.2,5.0,2.04
109810365,2024,10.3,9.8,1.05
109810374,2022,11.7,9.0,1.3
109810374,2023,9.8,6.6,1.48
109810374,2024,9.8,5.4,1.81
109810383,2022,10.2,6.0,1.7
109810383,2023,9.2,4.9,1.88
109810383,2024,10.1,9.0,1.12
109810392,2022,10.3,7.5,1.37
109810392,2023,8.7,4.7,1.85
109810392,2024,9.8,7.5,1.31
109810417,2022,11.5,7.5,1.53
109810417,2023,10.0,5.6,1.79
109810417,2024,10.5,10.0,1.05
109810426,2022,10.3,6.8,1.51
109810426,2023,10.9,9.2,1.18
109810426,2024,11.1,6.8,1.63
109810532,2022,11.9,6.4,1.86
109810532,2023,12.5,12.5,1.0
109810532,2024,11.7,15.7,0.75
109810541,2022,9.8,7.4,1.32
109810541,2023,9.2,5.0,1.84
109810541,2024,9.4,6.6,1.42
109810568,2022,11.3,7.6,1.49
109810568,2023,10.3,6.5,1.58
109810568,2024,10.4,9.7,1.07
109810577,2022,10.8,4.5,2.4
109810577,2023,11.4,9.3,1.23
109810577,2024,11.2,10.2,1.1
109890110,2022,6.9,5.0,1.38
109890110,2023,6.4,4.7,1.36
109890110,2024,8.4,3.8,2.21
109890112,2022,10.5,8.5,1.24
109890112,2023,9.2,7.5,1.23
109890112,2024,9.9,7.3,1.36
109890113,2022,9.6,5.4,1.78
109890113,2023,8.3,3.5,2.37
109890113,2024,10.9,8.8,1.24
109890125,2022,9.6,3.4,2.82
109890125,2023,9.8,5.1,1.92
109890125,2024,11.2,8.1,1.38
109890136,2022,9.8,5.6,1.75
109890136,2023,8.3,4.3,1.93
109890136,2024,9.3,8.3,1.12
109890148,2022,11.1,6.2,1.79
109890148,2023,9.2,6.1,1.51
109890148,2024,10.6,6.6,1.61
109890149,2022,10.8,7.0,1.54
109890149,2023,11.0,5.6,1.96
109890149,2024,10.0,8.1,1.23
109890150,2022,10.7,6.0,1.78
109890150,2023,9.5,7.3,1.3
109890150,2024,9.8,5.5,1.78
109890152,2022,9.9,6.3,1.57
109890152,2023,8.9,4.6,1.93
109890152,2024,9.5,8.0,1.19
109890153,2022,10.1,5.7,1.77
109890153,2023,10.5,5.6,1.88
109890153,2024,10.4,10.2,1.02
109890154,2022,11.4,7.9,1.44
109890154,2023,10.0,5.5,1.82
109890154,2024,10.3,11.7,0.88
109890155,2022,10.2,6.1,1.67
109890155,2023,9.3,4.4,2.11
109890155,2024,9.6,7.4,1.3
109890156,2022,10.7,3.8,2.82
109890156,2023,9.9,5.1,1.94
109890156,2024,10.5,9.8,1.07
109890181,2022,8.6,3.4,2.53
109890181,2023,7.4,4.4,1.68
109890181,2024,8.1,5.2,1.56
109890195,2024,10.3,7.4,1.39
109890202,2024,10.6,7.5,1.41
109890209,2024,10.3,7.7,1.34
109890216,2024,10.9,11.0,0.99
109890223,2024,9.5,9.0,1.06
109890230,2024,10.2,7.8,1.31
109890237,2024,10.5,5.7,1.84
109890244,2024,10.2,5.5,1.85
109890251,2024,10.8,6.6,1.64
109890258,2024,12.7,9.0,1.41
109890265,2024,12.4,12.0,1.03
109890279,2024,14.9,10.1,1.48
109890286,2024,12.9,11.3,1.14
109890293,2024,13.8,13.2,1.05
109890300,2024,10.3,7.9,1.3
109890307,2024,10.3,8.0,1.29
109890314,2024,16.0,17.0,0.94
208610015,2022,8.0,2.1,3.81
208610015,2023,6.3,3.4,1.85
208610015,2024,6.6,2.3,2.87
208610024,2022,7.4,1.7,4.35
208610024,2023,6.4,2.6,2.46
208610024,2024,5.8,2.7,2.15
208610033,2022,5.3,1.8,2.94
208610033,2023,5.3,1.6,3.31
208610033,2024,4.8,1.1,4.36
208610078,2022,8.1,3.2,2.53
208610078,2023,6.8,2.6,2.62
208610078,2024,7.2,3.9,1.85
208610087,2022,6.0,1.7,3.53
208610087,2023,4.9,1.9,2.58
208610087,2024,5.6,1.4,4.0
208610096,2022,7.2,4.1,1.76
208610096,2023,5.4,2.0,2.7
208610096,2024,5.8,2.8,2.07
208610103,2022,5.1,1.1,4.64
208610103,2023,4.8,1.9,2.53
208610103,2024,5.5,2.1,2.62
208610112,2022,5.1,2.1,2.43
208610112,2023,5.5,2.4,2.29
208610112,2024,5.0,3.2,1.56
208610114,2022,4.9,1.9,2.58
208610114,2023,4.1,1.3,3.15
208610114,2024,5.2,3.1,1.68
208610121,2024,7.1,4.7,1.51
300650205,2022,8.3,5.5,1.51
300650205,2023,13.1,13.2,0.99
300650205,2024,11.2,6.7,1.67
300650206,2022,10.4,1.0,10.4
300650206,2023,5.7,1.0,5.7
300650206,2024,5.3,1.0,5.3
300650207,2022,11.4,6.3,1.81
300650207,2023,10.7,3.5,3.06
300650207,2024,8.4,9.0,0.93
300650208,2022,14.6,15.0,0.97
300650208,2023,9.0,3.0,3.0
300650208,2024,9.2,4.7,1.96
300650226,2023,13.4,11.5,1.17
104510011,2022,15.5,8.4,1.85
104510011,2023,15.1,7.2,2.1
104510029,2022,10.2,7.4,1.38
104510029,2023,10.6,6.8,1.56
104510029,2024,10.7,7.3,1.47
104510038,2022,12.3,9.0,1.37
104510038,2023,11.9,10.1,1.18
104510038,2024,11.9,8.4,1.42
104510047,2022,10.9,5.4,2.02
104510047,2023,11.1,8.7,1.28
104510047,2024,10.4,5.9,1.76
104510056,2022,11.4,7.7,1.48
104510056,2023,10.5,6.8,1.54
104510056,2024,10.3,3.4,3.03
104510065,2022,11.6,8.2,1.41
104510065,2023,11.0,9.7,1.13
104510065,2024,11.1,6.7,1.66
104510074,2022,13.6,8.2,1.66
104510074,2023,11.2,6.0,1.87
104510074,2024,11.5,9.0,1.28
104510108,2022,11.0,6.7,1.64
104510108,2023,10.1,4.8,2.1
104510108,2024,9.6,4.7,2.04
104510117,2022,10.3,5.8,1.78
104510117,2023,9.7,5.3,1.83
104510117,2024,11.1,5.6,1.98
104510126,2022,10.2,4.3,2.37
104510126,2023,10.3,6.3,1.63
104510126,2024,10.3,9.5,1.08
104510153,2022,10.2,4.9,2.08
104510153,2023,9.9,4.5,2.2
104510153,2024,10.2,8.7,1.17
104510162,2022,10.3,7.1,1.45
104510162,2023,9.2,4.3,2.14
104510162,2024,10.0,5.9,1.69
104510189,2022,11.3,4.5,2.51
104510189,2023,12.2,9.8,1.24
104510189,2024,12.2,11.9,1.03
104510198,2022,12.2,12.6,0.97
104510198,2023,11.6,8.0,1.45
104510198,2024,11.0,8.5,1.29
104510205,2022,11.0,8.0,1.38
104510205,2023,11.3,7.4,1.53
104510205,2024,10.4,9.8,1.06
104510214,2022,12.7,10.4,1.22
104510214,2023,12.9,8.6,1.5
104510214,2024,11.7,13.3,0.88
104510259,2022,10.2,8.7,1.17
104510259,2023,12.7,10.4,1.22
104510259,2024,10.7,9.2,1.16
104510268,2022,10.6,5.8,1.83
104510268,2023,9.7,4.8,2.02
104510268,2024,10.1,7.3,1.38
104510277,2022,11.0,7.6,1.45
104510277,2023,11.6,5.6,2.07
104510277,2024,14.0,11.8,1.19
104510311,2022,11.8,7.9,1.49
104510311,2023,10.2,5.3,1.92
104510311,2024,10.5,9.3,1.13
104510329,2022,10.6,7.1,1.49
104510329,2023,9.6,5.7,1.68
104510329,2024,10.7,8.6,1.24
104510365,2022,10.4,5.3,1.96
104510365,2023,9.5,5.5,1.73
104510365,2024,9.6,5.9,1.63
104510374,2022,10.1,4.1,2.46
104510374,2023,9.1,4.4,2.07
104510374,2024,9.6,6.6,1.45
104510383,2022,10.7,5.8,1.84
104510383,2023,10.7,5.9,1.81
104510383,2024,10.7,7.8,1.37
104510392,2022,13.9,8.0,1.74
104510392,2023,13.4,8.5,1.58
104510392,2024,14.0,11.2,1.25
104510417,2022,12.4,5.0,2.48
104510417,2023,10.5,2.7,3.89
104510417,2024,13.5,8.1,1.67
104510435,2022,11.8,10.1,1.17
104510435,2023,10.9,6.0,1.82
104510435,2024,10.1,9.4,1.07
104590096,2022,12.5,4.4,2.84
104590096,2023,13.5,7.9,1.71
104590096,2024,14.7,11.4,1.29
104590099,2022,11.1,7.1,1.56
104590099,2023,10.7,6.3,1.7
104590099,2024,10.7,9.2,1.16
104590122,2022,9.1,3.7,2.46
104590122,2023,9.0,4.7,1.91
104590122,2024,10.5,5.9,1.78
104590123,2022,10.5,7.7,1.36
104590123,2023,11.4,6.3,1.81
104590123,2024,11.0,10.4,1.06
104590124,2022,12.5,13.0,0.96
104590124,2023,11.0,9.2,1.2
104590124,2024,12.2,10.9,1.12
104590125,2022,10.8,9.3,1.16
104590125,2023,10.0,7.0,1.43
104590125,2024,9.8,6.4,1.53
104590128,2022,10.9,6.1,1.79
104590128,2023,10.2,5.1,2.0
104590128,2024,10.7,8.7,1.23
104590129,2022,11.0,7.9,1.39
104590129,2023,9.9,4.9,2.02
104590129,2024,9.9,9.8,1.01
104590131,2022,11.5,8.4,1.37
104590131,2023,10.2,5.3,1.92
104590131,2024,10.0,8.0,1.25
104590136,2022,9.3,6.2,1.5
104590136,2023,9.7,6.3,1.54
104590136,2024,11.1,7.7,1.44
104590157,2022,12.1,8.9,1.36
104590157,2023,11.0,6.8,1.62
104590157,2024,10.7,8.0,1.34
104590158,2022,11.6,5.3,2.19
104590158,2023,12.7,12.8,0.99
104590158,2024,12.4,17.4,0.71
104590159,2022,9.9,6.2,1.6
104590159,2023,9.5,6.2,1.53
104590159,2024,9.6,7.6,1.26
104590169,2022,9.6,7.0,1.37
104590169,2023,9.4,4.3,2.19
104590169,2024,9.6,6.5,1.48
104590484,2024,9.9,3.8,2.61
104590491,2024,10.0,2.1,4.76
106010028,2022,8.3,5.0,1.66
106010028,2023,7.9,6.4,1.23
106010028,2024,12.2,8.1,1.51
106010037,2022,10.4,6.9,1.51
106010037,2023,10.0,8.7,1.15
106010037,2024,10.1,9.2,1.1
106010046,2022,9.2,6.5,1.42
106010046,2023,8.4,5.6,1.5
106010046,2024,9.7,5.9,1.64
106010064,2022,11.3,5.3,2.13
106010064,2023,9.4,7.0,1.34
106010064,2024,10.2,6.9,1.48
106010073,2022,9.9,7.0,1.41
106010073,2023,9.5,7.5,1.27
106010073,2024,9.5,6.4,1.48
106010082,2022,10.4,5.7,1.82
106010082,2023,8.8,4.2,2.1
106010082,2024,9.8,3.1,3.16
106010091,2022,9.0,6.1,1.48
106010091,2023,8.5,5.8,1.47
106010091,2024,8.9,4.5,1.98
106010107,2022,10.2,5.9,1.73
106010107,2023,8.4,5.5,1.53
106010107,2024,9.9,7.1,1.39
106010116,2022,10.0,4.0,2.5
106010116,2023,7.7,4.2,1.83
106010116,2024,8.9,4.5,1.98
106010125,2022,9.2,4.9,1.88
106010125,2023,8.6,5.5,1.56
106010125,2024,9.1,5.6,1.62
106010143,2022,12.0,6.0,2.0
106010143,2023,11.5,6.3,1.83
106010143,2024,12.7,9.2,1.38
106010152,2022,10.3,5.1,2.02
106010152,2023,8.5,2.0,4.25
106010152,2024,8.7,2.0,4.35
106010161,2022,9.5,5.4,1.76
106010161,2023,8.4,6.3,1.33
106010161,2024,8.3,7.1,1.17
106010179,2022,8.6,6.3,1.37
106010179,2023,7.7,5.1,1.51
106010179,2024,7.2,6.6,1.09
106010188,2022,10.2,3.1,3.29
106010188,2023,10.1,7.0,1.44
106010188,2024,11.0,7.9,1.39
106010197,2022,9.7,11.7,0.83
106010197,2023,10.4,1.0,10.4
106010197,2024,7.9,6.0,1.32
106010249,2022,11.3,7.9,1.43
106010249,2023,10.3,9.3,1.11
106010249,2024,10.8,12.8,0.84
106010258,2022,8.6,4.3,2.0
106010258,2023,7.8,3.8,2.05
106010258,2024,8.0,4.3,1.86
106010267,2022,11.2,5.3,2.11
106010267,2023,7.8,4.3,1.81
106010267,2024,10.7,4.3,2.49
106010285,2022,10.5,5.4,1.94
106010285,2023,9.4,7.1,1.32
106010285,2024,9.3,6.6,1.41
106010294,2022,9.4,8.6,1.09
106010294,2023,8.7,6.7,1.3
106010294,2024,8.0,5.7,1.4
106010301,2022,8.7,3.3,2.64
106010301,2023,8.3,3.7,2.24
106010301,2024,8.3,3.6,2.31
106010319,2022,10.8,5.1,2.12
106010319,2023,8.9,6.2,1.44
106010319,2024,9.8,6.9,1.42
106010328,2024,10.5,8.5,1.24
106010337,2022,10.0,5.0,2.0
106010337,2023,10.5,8.0,1.31
106010337,2024,9.9,4.5,2.2
106010346,2022,8.5,6.2,1.37
106010346,2023,8.5,4.1,2.07
106010346,2024,9.7,8.0,1.21
106010355,2022,10.4,3.4,3.06
106010355,2023,10.9,4.3,2.53
106010355,2024,13.3,9.6,1.39
106010373,2022,9.3,4.6,2.02
106010373,2023,9.0,5.3,1.7
106010373,2024,9.4,5.5,1.71
106010382,2022,10.3,8.5,1.21
106010382,2023,8.2,5.6,1.46
106010382,2024,9.0,7.6,1.18
106010391,2022,12.3,8.1,1.52
106010391,2023,13.1,9.6,1.36
106010391,2024,10.5,10.5,1.0
106010407,2022,9.1,4.7,1.94
106010407,2023,7.7,5.7,1.35
106010407,2024,8.4,6.2,1.35
106010425,2022,8.9,4.4,2.02
106010425,2023,7.7,3.5,2.2
106010425,2024,7.6,3.1,2.45
106010434,2022,9.1,6.3,1.44
106010434,2023,7.6,4.9,1.55
106010434,2024,8.4,6.0,1.4
106010443,2022,10.5,5.5,1.91
106010443,2023,9.7,5.3,1.83
106010443,2024,9.9,6.5,1.52
106010452,2022,9.7,5.8,1.67
106010452,2023,8.7,7.4,1.18
106010452,2024,9.6,6.0,1.6
106010461,2022,9.4,3.6,2.61
106010461,2023,8.2,5.4,1.52
106010461,2024,9.0,6.8,1.32
106010479,2022,11.8,11.0,1.07
106010479,2023,10.6,9.0,1.18
106010479,2024,12.3,8.3,1.48
106010504,2022,10.4,3.2,3.25
106010504,2023,10.1,9.4,1.07
106010504,2024,10.6,6.5,1.63
106010513,2022,10.2,5.4,1.89
106010513,2023,9.0,7.4,1.22
106010513,2024,9.4,5.4,1.74
106010531,2022,10.0,7.2,1.39
106010531,2023,8.9,8.2,1.09
