yop_kodu,kullanilan_tercih_2022,kullanilan_tercih_2023,kullanilan_tercih_2024,bos_birakilan_tercih_2022,bos_birakilan_tercih_2023,bos_birakilan_tercih_2024,ortalama_kullanilan_tercih_2022,ortalama_kullanilan_tercih_2023,ortalama_kullanilan_tercih_2024
107910113,1284.0,1365.0,1169.0,396.0,315.0,511.0,18.0,20.0,17.0
107910122,316.0,305.0,302.0,164.0,199.0,202.0,16.0,15.0,14.0
107910131,762.0,776.0,600.0,462.0,472.0,384.0,15.0,15.0,15.0
107910158,367.0,458.0,396.0,257.0,166.0,228.0,14.0,18.0,15.0
107910167,456.0,477.0,245.0,528.0,507.0,475.0,11.0,12.0,8.0
107910194,356.0,274.0,291.0,388.0,470.0,333.0,11.0,9.0,11.0
107910219,358.0,399.0,342.0,146.0,225.0,282.0,17.0,15.0,13.0
107910228,322.0,305.0,233.0,182.0,199.0,271.0,15.0,15.0,11.0
107910237,474.0,366.0,410.0,150.0,234.0,214.0,18.0,15.0,16.0
107910246,542.0,466.0,288.0,418.0,518.0,456.0,14.0,11.0,9.0
107910255,200.0,133.0,263.0,88.0,155.0,121.0,17.0,11.0,16.0
107910264,1046.0,989.0,1148.0,922.0,979.0,964.0,13.0,12.0,13.0
107910282,493.0,406.0,365.0,251.0,338.0,379.0,16.0,13.0,12.0
107910291,774.0,753.0,358.0,930.0,951.0,362.0,11.0,11.0,12.0
107910307,752.0,789.0,851.0,736.0,675.0,877.0,12.0,13.0,12.0
107910316,950.0,905.0,1039.0,1018.0,1063.0,1073.0,12.0,11.0,12.0
107910325,840.0,756.0,897.0,624.0,732.0,831.0,14.0,12.0,12.0
107910334,851.0,921.0,308.0,877.0,807.0,436.0,12.0,13.0,10.0
107910343,984.0,824.0,747.0,480.0,664.0,861.0,16.0,13.0,11.0
107910352,1420.0,1224.0,979.0,548.0,744.0,509.0,17.0,15.0,16.0
107910361,773.0,737.0,758.0,715.0,751.0,970.0,12.0,12.0,11.0
107910388,689.0,734.0,331.0,799.0,730.0,533.0,11.0,12.0,9.0
107910413,906.0,807.0,822.0,534.0,633.0,738.0,15.0,13.0,13.0
107910422,1471.0,1492.0,575.0,1145.0,1172.0,865.0,13.0,13.0,10.0
107910449,910.0,893.0,1144.0,578.0,571.0,416.0,15.0,15.0,18.0
107910458,834.0,830.0,728.0,654.0,658.0,520.0,13.0,13.0,14.0
107910467,778.0,716.0,879.0,710.0,748.0,729.0,13.0,12.0,13.0
107990052,584.0,438.0,414.0,400.0,546.0,330.0,14.0,11.0,13.0
107990055,721.0,711.0,906.0,767.0,777.0,822.0,12.0,11.0,13.0
107990098,1069.0,851.0,711.0,371.0,589.0,489.0,18.0,14.0,14.0
107990099,322.0,288.0,277.0,182.0,216.0,227.0,15.0,14.0,13.0
107990101,2301.0,2015.0,1989.0,579.0,865.0,891.0,19.0,17.0,17.0
107990102,378.0,280.0,215.0,126.0,224.0,289.0,18.0,13.0,10.0
107990130,229.0,181.0,57.0,59.0,107.0,87.0,19.0,15.0,10.0
107990136,633.0,597.0,661.0,351.0,387.0,323.0,15.0,15.0,16.0
107990143,272.0,179.0,279.0,208.0,301.0,345.0,14.0,9.0,11.0
107990171,,759.0,490.0,,489.0,254.0,,15.0,16.0
107990178,,953.0,348.0,,727.0,372.0,,14.0,12.0
107990185,,1564.0,1719.0,,836.0,681.0,,16.0,17.0
205410026,17.0,13.0,35.0,55.0,59.0,37.0,6.0,4.0,12.0
205410035,20.0,36.0,24.0,52.0,36.0,48.0,7.0,12.0,8.0
205410044,116.0,204.0,180.0,172.0,204.0,228.0,10.0,12.0,11.0
205410053,55.0,55.0,69.0,89.0,89.0,75.0,9.0,9.0,12.0
205410062,264.0,236.0,224.0,240.0,316.0,328.0,13.0,10.0,10.0
205410071,82.0,88.0,59.0,110.0,80.0,109.0,10.0,13.0,8.0
205410105,433.0,588.0,489.0,527.0,372.0,471.0,11.0,15.0,12.0
205410114,162.0,132.0,161.0,198.0,180.0,151.0,11.0,10.0,12.0
205410123,457.0,573.0,471.0,503.0,387.0,489.0,11.0,14.0,12.0
205410132,142.0,203.0,147.0,218.0,109.0,165.0,9.0,16.0,11.0
205410141,397.0,475.0,404.0,443.0,365.0,436.0,11.0,14.0,12.0
205410159,124.0,111.0,132.0,164.0,129.0,108.0,10.0,11.0,13.0
205410168,478.0,487.0,360.0,362.0,353.0,480.0,14.0,14.0,10.0
205410177,152.0,103.0,111.0,136.0,137.0,129.0,13.0,10.0,11.0
205410265,709.0,622.0,635.0,611.0,698.0,805.0,13.0,11.0,11.0
205410283,102.0,98.0,100.0,282.0,238.0,260.0,6.0,7.0,7.0
205410292,215.0,203.0,200.0,385.0,397.0,400.0,9.0,8.0,8.0
205410308,232.0,216.0,239.0,416.0,384.0,361.0,9.0,9.0,10.0
205410326,316.0,320.0,309.0,284.0,280.0,291.0,13.0,13.0,12.0
205410335,319.0,287.0,320.0,281.0,313.0,280.0,13.0,11.0,13.0
205410344,372.0,385.0,412.0,420.0,407.0,380.0,11.0,12.0,12.0
205410353,366.0,363.0,392.0,426.0,429.0,400.0,11.0,11.0,12.0
205410362,404.0,429.0,362.0,508.0,483.0,550.0,11.0,11.0,10.0
205410371,100.0,119.0,130.0,92.0,97.0,110.0,13.0,13.0,13.0
205410389,21.0,30.0,20.0,27.0,18.0,28.0,11.0,15.0,10.0
205410398,88.0,40.0,50.0,56.0,80.0,46.0,15.0,8.0,13.0
205410405,106.0,48.0,80.0,86.0,72.0,16.0,13.0,10.0,20.0
205410414,56.0,79.0,66.0,88.0,65.0,78.0,9.0,13.0,11.0
205410423,367.0,364.0,394.0,329.0,524.0,494.0,13.0,10.0,11.0
205410432,70.0,97.0,80.0,122.0,71.0,88.0,9.0,14.0,11.0
205410441,140.0,137.0,102.0,100.0,103.0,138.0,14.0,14.0,10.0
205410468,112.0,81.0,63.0,80.0,87.0,105.0,14.0,12.0,9.0
205410477,181.0,85.0,75.0,59.0,83.0,93.0,18.0,12.0,11.0
205410486,51.0,66.0,32.0,93.0,54.0,88.0,9.0,13.0,6.0
205410495,341.0,307.0,291.0,427.0,413.0,429.0,11.0,10.0,10.0
205410502,450.0,428.0,260.0,462.0,484.0,292.0,12.0,11.0,11.0
205410511,83.0,53.0,49.0,109.0,67.0,71.0,10.0,11.0,10.0
205410529,77.0,78.0,70.0,67.0,66.0,74.0,13.0,13.0,12.0
205410538,335.0,412.0,382.0,361.0,476.0,506.0,12.0,11.0,10.0
205410698,410.0,426.0,302.0,382.0,342.0,418.0,12.0,13.0,10.0
205410705,79.0,48.0,57.0,65.0,96.0,87.0,13.0,8.0,10.0
205410714,41.0,97.0,57.0,55.0,143.0,135.0,10.0,10.0,7.0
205410892,62.0,55.0,33.0,82.0,65.0,87.0,10.0,11.0,7.0
205410908,193.0,144.0,159.0,335.0,384.0,369.0,9.0,7.0,7.0
205410962,255.0,197.0,199.0,105.0,163.0,161.0,17.0,13.0,13.0
205410971,377.0,408.0,362.0,463.0,432.0,478.0,11.0,12.0,10.0
205410989,63.0,84.0,81.0,177.0,132.0,135.0,6.0,9.0,9.0
205410998,278.0,258.0,220.0,298.0,318.0,356.0,12.0,11.0,9.0
205411015,86.0,56.0,73.0,82.0,88.0,95.0,12.0,9.0,10.0
205411024,64.0,85.0,69.0,80.0,59.0,75.0,11.0,14.0,12.0
205411033,550.0,663.0,681.0,314.0,201.0,327.0,15.0,18.0,16.0
205411078,50.0,51.0,56.0,70.0,45.0,64.0,10.0,13.0,11.0
205411096,259.0,238.0,306.0,365.0,386.0,342.0,10.0,9.0,11.0
205411103,236.0,316.0,265.0,196.0,236.0,287.0,13.0,14.0,12.0
205411112,76.0,70.0,96.0,116.0,98.0,72.0,10.0,10.0,14.0
205411139,290.0,269.0,230.0,430.0,331.0,370.0,10.0,11.0,9.0
205490113,116.0,98.0,113.0,124.0,118.0,103.0,12.0,11.0,13.0
205490114,78.0,81.0,84.0,42.0,87.0,84.0,16.0,12.0,12.0
205490115,38.0,53.0,126.0,82.0,67.0,114.0,8.0,11.0,13.0
205490116,113.0,130.0,92.0,127.0,110.0,148.0,11.0,13.0,9.0
205490117,110.0,152.0,140.0,130.0,88.0,100.0,11.0,15.0,14.0
104310022,313.0,92.0,4.0,119.0,4.0,44.0,17.0,23.0,2.0
104310031,1145.0,980.0,771.0,583.0,748.0,453.0,16.0,14.0,15.0
104310049,836.0,679.0,862.0,364.0,521.0,338.0,17.0,14.0,17.0
104310058,812.0,574.0,546.0,436.0,674.0,702.0,16.0,11.0,11.0
104310067,472.0,445.0,329.0,152.0,179.0,295.0,18.0,17.0,13.0
104310085,384.0,358.0,467.0,120.0,146.0,157.0,18.0,17.0,18.0
104310094,530.0,405.0,500.0,214.0,339.0,244.0,17.0,13.0,16.0
104310101,1070.0,1042.0,301.0,898.0,926.0,443.0,13.0,13.0,10.0
104310119,1176.0,1036.0,392.0,792.0,908.0,352.0,14.0,13.0,13.0
104310128,623.0,754.0,1238.0,241.0,374.0,490.0,17.0,16.0,17.0
104310137,335.0,422.0,646.0,409.0,562.0,842.0,11.0,10.0,10.0
104310146,1248.0,967.0,1275.0,720.0,1001.0,957.0,15.0,12.0,14.0
104310164,2922.0,3054.0,2801.0,678.0,546.0,799.0,19.0,20.0,19.0
104310173,,,,,,,,,
104310261,986.0,808.0,1015.0,502.0,680.0,833.0,16.0,13.0,13.0
104310288,373.0,323.0,295.0,251.0,301.0,329.0,14.0,12.0,11.0
104310297,477.0,299.0,474.0,267.0,445.0,270.0,15.0,10.0,15.0
104310304,354.0,379.0,406.0,486.0,485.0,458.0,10.0,11.0,11.0
104310322,368.0,312.0,366.0,136.0,192.0,258.0,18.0,15.0,14.0
104310331,427.0,324.0,416.0,77.0,180.0,208.0,20.0,15.0,16.0
104310358,584.0,456.0,481.0,160.0,288.0,263.0,19.0,15.0,16.0
104310385,929.0,988.0,375.0,559.0,500.0,369.0,15.0,16.0,12.0
104310401,893.0,854.0,821.0,307.0,370.0,379.0,18.0,17.0,16.0
104310428,13.0,18.0,8.0,11.0,54.0,16.0,13.0,6.0,8.0
104310437,26.0,43.0,87.0,22.0,77.0,57.0,13.0,9.0,15.0
104310446,943.0,882.0,819.0,545.0,606.0,789.0,15.0,14.0,12.0
104310455,249.0,426.0,694.0,279.0,318.0,290.0,11.0,14.0,17.0
104310473,966.0,829.0,941.0,282.0,419.0,283.0,19.0,16.0,18.0
104310491,2019.0,2149.0,2066.0,381.0,251.0,334.0,20.0,21.0,21.0
104310516,745.0,820.0,138.0,455.0,428.0,126.0,15.0,16.0,13.0
104310552,511.0,570.0,825.0,233.0,174.0,423.0,16.0,18.0,16.0
104310561,866.0,714.0,779.0,382.0,534.0,589.0,17.0,14.0,14.0
104310579,910.0,855.0,818.0,578.0,585.0,430.0,15.0,14.0,16.0
104310588,28.0,213.0,201.0,44.0,75.0,63.0,9.0,18.0,18.0
104310597,982.0,837.0,854.0,506.0,651.0,634.0,16.0,14.0,14.0
104310604,908.0,1018.0,873.0,532.0,422.0,327.0,15.0,17.0,17.0
104310613,1866.0,1826.0,1701.0,294.0,334.0,579.0,21.0,20.0,18.0
104310622,2090.0,1965.0,1689.0,790.0,915.0,1191.0,17.0,16.0,14.0
104310631,1356.0,1416.0,1298.0,468.0,432.0,670.0,18.0,18.0,16.0
104310658,513.0,492.0,786.0,231.0,252.0,462.0,17.0,16.0,15.0
104390075,1110.0,1017.0,1184.0,378.0,471.0,424.0,18.0,16.0,18.0
104390076,1281.0,1104.0,1211.0,399.0,576.0,589.0,18.0,16.0,16.0
104390077,747.0,561.0,400.0,213.0,423.0,344.0,19.0,14.0,13.0
104390094,816.0,866.0,847.0,384.0,382.0,497.0,16.0,17.0,15.0
104390116,870.0,932.0,1076.0,258.0,316.0,292.0,19.0,18.0,19.0
104390117,687.0,728.0,594.0,417.0,376.0,486.0,15.0,16.0,13.0
104390118,642.0,631.0,633.0,558.0,569.0,567.0,13.0,13.0,13.0
104390119,1017.0,814.0,384.0,447.0,650.0,336.0,17.0,13.0,13.0
104390120,1622.0,1393.0,1477.0,1714.0,1943.0,1859.0,12.0,10.0,11.0
104390158,1200.0,1206.0,1204.0,240.0,234.0,236.0,20.0,20.0,20.0
104390159,830.0,734.0,533.0,154.0,250.0,211.0,20.0,18.0,17.0
104390160,1805.0,1523.0,1625.0,355.0,637.0,535.0,20.0,17.0,18.0
104390161,266.0,152.0,275.0,94.0,208.0,85.0,18.0,10.0,18.0
104390163,543.0,838.0,920.0,225.0,146.0,208.0,17.0,20.0,20.0
104390164,319.0,346.0,447.0,185.0,158.0,177.0,15.0,16.0,17.0
104390197,,,721.0,,,119.0,,,21.0
104390204,,,62.0,,,58.0,,,12.0
205510564,50.0,24.0,39.0,22.0,24.0,9.0,17.0,12.0,20.0
205510573,15.0,38.0,,9.0,10.0,,15.0,19.0,
205510801,45.0,48.0,42.0,51.0,48.0,78.0,11.0,12.0,8.0
205590044,261.0,310.0,274.0,339.0,482.0,518.0,10.0,9.0,8.0
205590045,42.0,61.0,45.0,54.0,59.0,75.0,11.0,12.0,9.0
205590070,100.0,42.0,45.0,44.0,102.0,123.0,17.0,7.0,6.0
205590076,770.0,939.0,564.0,454.0,501.0,852.0,15.0,16.0,10.0
205590077,95.0,175.0,94.0,121.0,41.0,146.0,11.0,19.0,9.0
205590079,87.0,96.0,77.0,57.0,48.0,19.0,15.0,16.0,19.0
205590080,308.0,,277.0,532.0,,227.0,9.0,,13.0
205590081,45.0,19.0,49.0,51.0,77.0,71.0,11.0,5.0,10.0
205590082,284.0,278.0,344.0,316.0,418.0,448.0,11.0,10.0,10.0
205590083,101.0,78.0,81.0,43.0,66.0,87.0,17.0,13.0,12.0
205590084,364.0,397.0,380.0,452.0,539.0,628.0,11.0,10.0,9.0
205590109,679.0,692.0,504.0,761.0,940.0,1128.0,11.0,10.0,7.0
205590110,92.0,118.0,102.0,148.0,122.0,138.0,9.0,12.0,10.0
205590125,131.0,37.0,168.0,109.0,35.0,72.0,13.0,12.0,17.0
205590132,124.0,41.0,163.0,116.0,31.0,77.0,12.0,14.0,16.0
205590139,27.0,24.0,128.0,45.0,,64.0,9.0,24.0,16.0
205590146,12.0,23.0,56.0,60.0,49.0,64.0,4.0,8.0,11.0
205590160,31.0,16.0,43.0,41.0,56.0,77.0,10.0,5.0,9.0
205590230,,,504.0,,,504.0,,,12.0
205590237,,,314.0,,,478.0,,,10.0
205590244,,,87.0,,,81.0,,,12.0
112110044,608.0,658.0,37.0,376.0,326.0,35.0,15.0,16.0,12.0
112110062,728.0,674.0,254.0,472.0,526.0,226.0,15.0,13.0,13.0
112110098,315.0,296.0,211.0,165.0,184.0,293.0,16.0,15.0,10.0
112110105,876.0,798.0,692.0,564.0,642.0,508.0,15.0,13.0,14.0
112110114,865.0,770.0,742.0,815.0,910.0,458.0,12.0,11.0,15.0
112110123,805.0,602.0,720.0,395.0,598.0,480.0,16.0,12.0,14.0
112110132,810.0,573.0,499.0,438.0,627.0,485.0,16.0,11.0,12.0
112110141,630.0,800.0,533.0,570.0,400.0,427.0,13.0,16.0,13.0
112110317,907.0,891.0,857.0,821.0,837.0,871.0,13.0,12.0,12.0
112110777,3894.0,3130.0,3239.0,1386.0,2150.0,2041.0,18.0,14.0,15.0
112110838,1802.0,1547.0,1413.0,1942.0,2173.0,2283.0,12.0,10.0,9.0
112110883,1027.0,839.0,890.0,701.0,889.0,838.0,14.0,12.0,12.0
112110998,747.0,481.0,631.0,501.0,719.0,569.0,14.0,10.0,13.0
112111087,1406.0,1105.0,709.0,754.0,1055.0,491.0,16.0,12.0,14.0
112190120,234.0,159.0,131.0,174.0,249.0,229.0,14.0,9.0,9.0
112190221,,571.0,487.0,,173.0,257.0,,18.0,16.0
112190228,,393.0,492.0,,327.0,468.0,,13.0,12.0
112190256,,,417.0,,,327.0,,,13.0
112190263,,,301.0,,,419.0,,,10.0
112190270,,,474.0,,,246.0,,,16.0
112190277,,,327.0,,,417.0,,,11.0
112190284,,,399.0,,,345.0,,,13.0
112190291,,,502.0,,,458.0,,,13.0
112190298,,,503.0,,,745.0,,,10.0
112190305,,,673.0,,,575.0,,,13.0
112190312,,,749.0,,,211.0,,,19.0
109410024,600.0,587.0,66.0,144.0,349.0,54.0,19.0,15.0,13.0
109410042,1052.0,985.0,905.0,388.0,455.0,295.0,18.0,16.0,18.0
109410051,927.0,936.0,868.0,297.0,312.0,332.0,18.0,18.0,17.0
109410069,771.0,718.0,526.0,453.0,506.0,434.0,15.0,14.0,13.0
109410078,417.0,433.0,325.0,327.0,311.0,419.0,13.0,14.0,10.0
109410087,326.0,412.0,417.0,178.0,212.0,207.0,16.0,16.0,16.0
109410096,330.0,333.0,293.0,174.0,171.0,211.0,16.0,16.0,14.0
109410103,466.0,441.0,378.0,278.0,303.0,366.0,15.0,14.0,12.0
109410112,935.0,886.0,800.0,553.0,602.0,448.0,15.0,14.0,15.0
109410121,859.0,753.0,292.0,629.0,735.0,452.0,14.0,12.0,9.0
109410139,1105.0,1024.0,299.0,839.0,944.0,421.0,14.0,12.0,10.0
109410148,1182.0,1013.0,352.0,786.0,931.0,392.0,14.0,13.0,11.0
109410157,1436.0,1139.0,1074.0,532.0,829.0,894.0,18.0,14.0,13.0
109410166,1125.0,1021.0,1120.0,843.0,947.0,1112.0,14.0,12.0,12.0
109410184,973.0,882.0,963.0,731.0,846.0,861.0,14.0,12.0,13.0
109410193,1639.0,1731.0,1662.0,641.0,549.0,738.0,17.0,18.0,17.0
109410209,1386.0,1357.0,1484.0,846.0,875.0,844.0,15.0,15.0,15.0
109410218,1684.0,1575.0,1105.0,1028.0,1137.0,863.0,15.0,14.0,13.0
109410227,4045.0,3984.0,3710.0,1475.0,1536.0,1810.0,18.0,17.0,16.0
109410254,75.0,324.0,287.0,69.0,180.0,217.0,13.0,15.0,14.0
109410263,185.0,267.0,295.0,103.0,237.0,209.0,15.0,13.0,14.0
109410306,445.0,411.0,409.0,299.0,333.0,455.0,14.0,13.0,11.0
109410475,857.0,717.0,645.0,343.0,483.0,579.0,17.0,14.0,13.0
109410484,199.0,245.0,324.0,113.0,187.0,180.0,15.0,14.0,15.0
109410509,1100.0,813.0,953.0,388.0,675.0,775.0,18.0,13.0,13.0
109410518,771.0,647.0,850.0,213.0,337.0,398.0,19.0,16.0,16.0
109410536,1254.0,1055.0,1150.0,474.0,673.0,818.0,17.0,15.0,14.0
109410554,1374.0,1153.0,1297.0,546.0,767.0,743.0,17.0,14.0,15.0
109410563,2062.0,2125.0,2055.0,1058.0,995.0,1065.0,16.0,16.0,16.0
109410572,1039.0,976.0,352.0,641.0,704.0,368.0,15.0,14.0,12.0
109410581,542.0,463.0,663.0,178.0,281.0,321.0,18.0,15.0,16.0
109410606,950.0,819.0,842.0,514.0,669.0,646.0,16.0,13.0,14.0
109410633,1176.0,925.0,990.0,552.0,755.0,858.0,16.0,13.0,13.0
109410651,1185.0,1055.0,1073.0,519.0,649.0,631.0,17.0,15.0,15.0
109410669,1717.0,1610.0,738.0,443.0,550.0,222.0,19.0,18.0,18.0
109410678,1489.0,1356.0,1141.0,911.0,1068.0,1283.0,15.0,13.0,11.0
109410687,1145.0,1091.0,980.0,343.0,397.0,604.0,18.0,18.0,15.0
109410696,720.0,638.0,227.0,240.0,322.0,157.0,18.0,16.0,14.0
109410703,989.0,984.0,860.0,691.0,744.0,844.0,14.0,14.0,12.0
109410721,998.0,836.0,717.0,490.0,604.0,531.0,16.0,14.0,14.0
109410784,,,,,,,,,
109410793,1578.0,1712.0,1630.0,462.0,328.0,410.0,19.0,20.0,19.0
109410809,391.0,694.0,647.0,305.0,434.0,457.0,13.0,15.0,14.0
109410818,2049.0,2127.0,2106.0,351.0,273.0,294.0,20.0,21.0,21.0
109410845,1018.0,945.0,1035.0,422.0,495.0,165.0,17.0,16.0,21.0
109410854,733.0,534.0,638.0,515.0,714.0,610.0,14.0,10.0,12.0
109410863,1423.0,1187.0,654.0,689.0,853.0,546.0,16.0,14.0,13.0
109490180,1059.0,1070.0,681.0,381.0,418.0,303.0,18.0,17.0,17.0
109490230,988.0,862.0,1147.0,740.0,842.0,821.0,14.0,12.0,14.0
109490278,777.0,629.0,669.0,687.0,859.0,939.0,13.0,10.0,10.0
109490279,514.0,637.0,736.0,446.0,467.0,584.0,13.0,14.0,13.0
109490281,731.0,626.0,744.0,757.0,862.0,864.0,12.0,10.0,11.0
109490282,317.0,324.0,339.0,427.0,420.0,405.0,10.0,10.0,11.0
109490283,747.0,673.0,751.0,741.0,815.0,713.0,12.0,11.0,12.0
109490284,757.0,654.0,596.0,227.0,330.0,388.0,18.0,16.0,15.0
109490285,1125.0,919.0,1041.0,603.0,809.0,903.0,16.0,13.0,13.0
109490286,637.0,661.0,955.0,347.0,323.0,533.0,16.0,16.0,15.0
109490287,494.0,388.0,537.0,250.0,332.0,327.0,16.0,13.0,15.0
109490288,749.0,849.0,1229.0,715.0,591.0,451.0,12.0,14.0,18.0
109490335,,,,,,,,,
109490336,209.0,203.0,180.0,55.0,61.0,84.0,19.0,18.0,16.0
109490338,617.0,701.0,580.0,367.0,283.0,380.0,15.0,17.0,15.0
109490339,511.0,564.0,448.0,449.0,396.0,272.0,13.0,14.0,15.0
205710517,28.0,51.0,37.0,44.0,21.0,59.0,9.0,17.0,9.0
205710526,229.0,190.0,276.0,155.0,194.0,84.0,14.0,12.0,18.0
205710535,273.0,222.0,189.0,471.0,522.0,147.0,9.0,7.0,14.0
205710544,55.0,51.0,20.0,65.0,45.0,28.0,11.0,13.0,10.0
205710553,120.0,82.0,139.0,96.0,110.0,77.0,13.0,10.0,15.0
205710571,158.0,90.0,145.0,34.0,78.0,71.0,20.0,13.0,16.0
205710589,692.0,402.0,478.0,460.0,486.0,578.0,14.0,11.0,11.0
205710598,25.0,21.0,62.0,47.0,51.0,34.0,8.0,7.0,16.0
205710605,253.0,174.0,190.0,131.0,210.0,170.0,16.0,11.0,13.0
205710614,243.0,176.0,193.0,117.0,64.0,95.0,16.0,18.0,16.0
205710623,965.0,875.0,639.0,739.0,613.0,273.0,14.0,14.0,17.0
205710632,212.0,187.0,153.0,76.0,53.0,87.0,18.0,19.0,15.0
205710641,1076.0,845.0,335.0,604.0,835.0,193.0,15.0,12.0,15.0
205710711,135.0,41.0,95.0,57.0,55.0,49.0,17.0,10.0,16.0
205710729,410.0,371.0,128.0,214.0,325.0,40.0,16.0,13.0,18.0
205710738,110.0,78.0,123.0,10.0,42.0,45.0,22.0,16.0,18.0
205710747,494.0,445.0,205.0,298.0,371.0,179.0,15.0,13.0,13.0
205710835,160.0,79.0,,176.0,65.0,,11.0,13.0,
205710923,85.0,101.0,143.0,83.0,67.0,49.0,12.0,14.0,18.0
205710941,515.0,425.0,598.0,517.0,583.0,626.0,12.0,10.0,12.0
205750148,690.0,665.0,380.0,606.0,631.0,340.0,13.0,12.0,13.0
205750157,69.0,32.0,73.0,51.0,40.0,23.0,14.0,11.0,18.0
205750158,245.0,228.0,299.0,259.0,300.0,205.0,12.0,10.0,14.0
205750164,131.0,108.0,134.0,37.0,60.0,58.0,19.0,15.0,17.0
205750165,110.0,85.0,,34.0,35.0,,18.0,17.0,
205750169,598.0,537.0,403.0,290.0,351.0,221.0,16.0,15.0,16.0
205750191,,87.0,,,81.0,,,12.0,
109610013,1328.0,1252.0,1426.0,1312.0,1388.0,1214.0,12.0,11.0,13.0
109610022,448.0,554.0,595.0,512.0,406.0,485.0,11.0,14.0,13.0
109610049,316.0,302.0,325.0,404.0,322.0,395.0,11.0,12.0,11.0
109610058,145.0,106.0,131.0,95.0,134.0,109.0,15.0,11.0,13.0
109610076,674.0,761.0,824.0,526.0,439.0,496.0,13.0,15.0,15.0
109610085,157.0,179.0,158.0,83.0,61.0,82.0,16.0,18.0,16.0
109610119,388.0,396.0,468.0,500.0,564.0,636.0,10.0,10.0,10.0
109610128,596.0,556.0,817.0,364.0,404.0,263.0,15.0,14.0,18.0
109610137,563.0,675.0,856.0,637.0,525.0,464.0,11.0,14.0,16.0
109610146,493.0,441.0,537.0,467.0,519.0,543.0,12.0,11.0,12.0
109610155,172.0,138.0,112.0,68.0,102.0,128.0,17.0,14.0,11.0
109610164,701.0,747.0,518.0,739.0,693.0,442.0,12.0,12.0,13.0
109610173,405.0,494.0,548.0,555.0,466.0,412.0,10.0,12.0,14.0
109610182,555.0,797.0,773.0,645.0,403.0,427.0,11.0,16.0,15.0
109610191,157.0,142.0,103.0,83.0,98.0,137.0,16.0,14.0,10.0
109610207,151.0,173.0,176.0,89.0,67.0,64.0,15.0,17.0,18.0
109610216,68.0,66.0,78.0,52.0,126.0,114.0,14.0,8.0,10.0
109610217,707.0,677.0,686.0,493.0,523.0,514.0,14.0,14.0,14.0
109610218,657.0,687.0,757.0,543.0,513.0,563.0,13.0,14.0,14.0
109610219,153.0,134.0,148.0,87.0,106.0,92.0,15.0,13.0,15.0
109610220,260.0,270.0,209.0,220.0,210.0,271.0,13.0,14.0,10.0
109610221,80.0,93.0,130.0,40.0,99.0,62.0,16.0,12.0,16.0
109610222,166.0,125.0,181.0,74.0,115.0,59.0,17.0,13.0,18.0
109610223,188.0,148.0,181.0,52.0,92.0,59.0,19.0,15.0,18.0
109610224,150.0,160.0,173.0,90.0,80.0,67.0,15.0,16.0,17.0
109610225,615.0,734.0,881.0,585.0,466.0,439.0,12.0,15.0,16.0
109610227,20.0,22.0,9.0,4.0,2.0,15.0,20.0,22.0,9.0
109610228,424.0,535.0,709.0,416.0,425.0,371.0,12.0,13.0,16.0
109610229,106.0,87.0,127.0,14.0,105.0,65.0,21.0,11.0,16.0
109610230,442.0,426.0,431.0,422.0,534.0,529.0,12.0,11.0,11.0
109610231,75.0,64.0,63.0,45.0,56.0,57.0,15.0,13.0,13.0
109610238,,,14.0,,,10.0,,,14.0
205810058,742.0,860.0,751.0,554.0,652.0,761.0,14.0,14.0,12.0
205810067,141.0,121.0,126.0,123.0,119.0,114.0,13.0,12.0,13.0
205810101,54.0,65.0,64.0,18.0,31.0,56.0,18.0,16.0,13.0
205810128,50.0,53.0,65.0,22.0,43.0,55.0,17.0,13.0,13.0
205810155,1019.0,911.0,329.0,205.0,193.0,103.0,20.0,20.0,18.0
205810164,144.0,140.0,110.0,72.0,28.0,58.0,16.0,20.0,16.0
205810173,444.0,369.0,355.0,132.0,207.0,221.0,19.0,15.0,15.0
205810182,147.0,144.0,96.0,69.0,48.0,96.0,16.0,18.0,12.0
205810207,156.0,74.0,78.0,60.0,22.0,18.0,17.0,19.0,20.0
205810234,193.0,321.0,386.0,215.0,159.0,286.0,11.0,16.0,14.0
205810288,292.0,215.0,336.0,116.0,265.0,336.0,17.0,11.0,12.0
205810331,77.0,68.0,118.0,43.0,52.0,26.0,15.0,14.0,20.0
205810349,347.0,386.0,408.0,253.0,310.0,408.0,14.0,13.0,12.0
205850507,347.0,25.0,16.0,205.0,23.0,8.0,15.0,13.0,16.0
205850509,90.0,80.0,35.0,78.0,88.0,133.0,13.0,11.0,5.0
205850534,477.0,336.0,425.0,171.0,312.0,223.0,18.0,12.0,16.0
205850543,84.0,63.0,85.0,36.0,57.0,59.0,17.0,13.0,14.0
205850544,407.0,331.0,434.0,193.0,365.0,406.0,16.0,11.0,12.0
205850563,239.0,223.0,219.0,169.0,161.0,165.0,14.0,14.0,14.0
205850570,1604.0,1493.0,418.0,628.0,955.0,278.0,17.0,15.0,14.0
205850577,,84.0,73.0,,36.0,71.0,,17.0,12.0
205850584,,94.0,81.0,,26.0,63.0,,19.0,14.0
205850591,,99.0,116.0,,21.0,52.0,,20.0,17.0
205850598,,92.0,155.0,,28.0,37.0,,18.0,19.0
205850619,,,70.0,,,98.0,,,10.0
205850626,,,412.0,,,452.0,,,11.0
