lise_adi,sehir,lise_id
LÜLEBURGAZ ANADOLU LİSESİ (KIRKLARELİ - LÜLEBURGAZ),KIRKLARELİ,256
MUSTAFA-MÜRÜVVET ALAATTİNOĞLU ANADOLU LİSESİ (ANTALYA - ALANYA),ANTALYA,257
NECATİ ÖZEN ANADOLU LİSESİ (UŞAK - MERKEZ),UŞAK,258
ÖZEL ADEM SOYDEMİR ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,259
ÖZEL ANTALYA FİNAL AKADEMİ ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,260
ÖZEL ÇANKAYA KAMPÜS ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,261
ÖZEL ERCİYES ANADOLU LİSESİ (KAYSERİ - TALAS),KAYSERİ,262
ÖZEL GÜNDOĞDU FEN LİSESİ (ADANA - ÇUKUROVA),ADANA,263
ÖZEL İNTEGRAL ANADOLU LİSESİ (MALATYA - YEŞİLYURT),MALATYA,264
ÖZEL UĞURLU FEN BİLİMLERİ ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,265
AKYAZI KIZ ANADOLU İMAM HATİP LİSESİ (SAKARYA - AKYAZI),SAKARYA,266
RABİA KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,267
SERVETİYE CEPHESİ ANADOLU LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,268
SİLİFKE ERTAN CÜCELOĞLU ANADOLU LİSESİ (MERSİN - SİLİFKE),MERSİN,269
ŞEHİT BATUHAN ERGİN ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,270
ŞEHİT HAYDAR ÇETİN ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,271
ŞEHİT MUHAMMED FAZLI DEMİR ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SULTANBEYLİ),İSTANBUL,272
ŞEHİT NUH KÜRŞAT TEMİZYÜREK ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,273
TACEDDİN VELİ KIZ ANADOLU İMAM HATİP LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,274
TOMARZA FEN LİSESİ (KAYSERİ - TOMARZA),KAYSERİ,275
TP FATIMA ZEHRA KIZ ANADOLU İMAM HATİP LİSESİ (BATMAN - MERKEZ),BATMAN,276
YAMAN DEDE KIZ ANADOLU İMAM HATİP LİSESİ (KAYSERİ - TALAS),KAYSERİ,277
YÜKSEL-İLHAN ALANYALI FEN LİSESİ (İSTANBUL - KARTAL),İSTANBUL,278
ATATÜRK KIZ ANADOLU LİSESİ (MALATYA - BATTALGAZİ),MALATYA,279
AYDINLIKEVLER ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,280
BETÜL CAN ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,281
HİDAYET AYDOĞAN SOSYAL BİLİMLER LİSESİ (KAYSERİ - TALAS),KAYSERİ,282
HURİYE SÜER ANADOLU LİSESİ (SAMSUN - ATAKUM),SAMSUN,283
KATİP ÇELEBİ ANADOLU LİSESİ (ANKARA - KEÇİÖREN),ANKARA,284
KAYSERİ ANADOLU İMAM HATİP LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,285
ORDU SOSYAL BİLİMLER LİSESİ (ORDU - PERŞEMBE),ORDU,286
ÖZEL GENÇ SULTAN ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,287
ÖZEL KAYSERİ UĞUR ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,288
ÖZEL YENİ UFUK ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,289
SURUÇ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞANLIURFA - SURUÇ),ŞANLIURFA,290
ŞEHİT SERCAN ÖZTÜRK ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,291
TALAS ŞEHİT MAHMUT YILDIRIM ANADOLU LİSESİ (KAYSERİ - TALAS),KAYSERİ,292
BEHİCE YAZGAN KIZ ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,293
CEMAL BOZKURT ANADOLU LİSESİ (KAYSERİ - KOCASİNAN),KAYSERİ,294
EDİRNE SOSYAL BİLİMLER LİSESİ (EDİRNE - MERKEZ),EDİRNE,295
KÖYCEĞİZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MUĞLA - KÖYCEĞİZ),MUĞLA,296
KUMRU ANADOLU İMAM HATİP LİSESİ (ORDU - KUMRU),ORDU,297
MANİSA SOSYAL BİLİMLER LİSESİ (MANİSA - YUNUSEMRE),MANİSA,298
MUSTAFA ERASLAN ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,299
ÖZEL AKKOL ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,300
AÇIK ÖĞRETİM İMAM HATİP LİSESİ ( - MERKEZE BAĞLI TAŞRA),,301
ÖZEL MANİSA ORGANİZE SANAYİ BÖLGESİ MESLEKİ VE TEKNİK ANADOLU LİSESİ (MANİSA - YUNUSEMRE),MANİSA,302
REMİDE YILMAZ ATABEK ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,303
ŞARKIŞLA LOKMAN HEKİM MESLEKİ VE TEKNİK ANADOLU LİSESİ (SİVAS - ŞARKIŞLA),SİVAS,304
ŞEKER ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,305
AGÜV TOBB ÖZEL TEKDEN ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,306
YILDIRIM BEYAZIT ANADOLU LİSESİ (KIRIKKALE - MERKEZ),KIRIKKALE,307
AHMET CEVDET PAŞA SOSYAL BİLİMLER LİSESİ (AKSARAY - MERKEZ),AKSARAY,308
AYDINLIKEVLER ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,309
İSKENDERUN MESLEKİ VE TEKNİK ANADOLU LİSESİ (HATAY - İSKENDERUN),HATAY,310
GAZİPAŞA ANADOLU LİSESİ (ANTALYA - GAZİPAŞA),ANTALYA,311
HAMDİ BOZBAĞ ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,312
KAMİL MİRAS ANADOLU LİSESİ (AFYONKARAHİSAR - MERKEZ),AFYONKARAHİSAR,313
MERSİN TİCARET VE SANAYİ ODASI ANADOLU LİSESİ (MERSİN - TOROSLAR),MERSİN,314
ABDÜLHAMİD HAN FEN LİSESİ (AKSARAY - MERKEZ),AKSARAY,315
ŞÜKRÜ ŞANKAYA ANADOLU LİSESİ (BURSA - OSMANGAZİ),BURSA,316
AHMED İSLAMOĞLU ANADOLU İMAM HATİP LİSESİ (KAYSERİ - DEVELİ),KAYSERİ,317
ALTINŞEHİR ANADOLU LİSESİ (ADIYAMAN - MERKEZ),ADIYAMAN,318
AYŞE ILICAK KIZ ANADOLU İMAM HATİP LİSESİ (YOZGAT - MERKEZ),YOZGAT,319
CİHANBEYLİ GÜVEN BELGİN FEN LİSESİ (KONYA - CİHANBEYLİ),KONYA,320
ÖZEL İMGE KOLEJİ ANADOLU LİSESİ (KAYSERİ - MELİKGAZİ),KAYSERİ,321
TURHAL ŞEKER FEN LİSESİ (TOKAT - TURHAL),TOKAT,322
ÜMRANİYE MERKEZ ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,323
ANKARA ATATÜRK LİSESİ (ANKARA - ÇANKAYA),ANKARA,324
DEMİR ÇELİK ANADOLU LİSESİ (KARABÜK - MERKEZ),KARABÜK,325
HAYDARPAŞA LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,326
MEVLANA ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,327
ÖZEL GÖKTÜRK ANADOLU LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,328
ÖZEL KİPAŞ ANADOLU LİSESİ (KAHRAMANMARAŞ - ONİKİŞUBAT),KAHRAMANMARAŞ,329
TARABYA CEVAT KOÇAK ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,330
BÜYÜKŞEHİR HÜSEYİN YILDIZ ANADOLU LİSESİ (İSTANBUL - BEYLİKDÜZÜ),İSTANBUL,331
GÖZTEPE İHSAN KURŞUNOĞLU ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,332
KARTAL ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,333
ŞEHİT HASAN ÖZÜBERK ANADOLU LİSESİ (KİLİS - MERKEZ),KİLİS,334
YENİŞEHİR KIZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ŞIRNAK - SİLOPİ),ŞIRNAK,335
ÖZEL KESTEL KÜLTÜR ANADOLU LİSESİ (BURSA - KESTEL),BURSA,336
ÖZEL ÜMRANİYE NİL FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,337
ÖZEL YENİ YOL FEN LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,338
PENDİK İTO ŞEHİT AHMET ASLANHAN ANADOLU İMAM HATİP LİSESİ (İSTANBUL - PENDİK),İSTANBUL,339
ŞAİR ABAY KONANBAY ANADOLU LİSESİ (İSTANBUL - SULTANGAZİ),İSTANBUL,340
TAVŞANLI ATATÜRK ANADOLU LİSESİ (KÜTAHYA - TAVŞANLI),KÜTAHYA,341
ALİBEYKÖY ANADOLU LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,342
ERBAA MERKEZ ANADOLU LİSESİ (TOKAT - ERBAA),TOKAT,343
FATİN RÜŞTÜ ZORLU ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,344
GÜLBAHÇESİ KIZ ANADOLU LİSESİ (ADANA - SEYHAN),ADANA,345
İSTANBUL ÜSKÜDAR LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,346
KÜÇÜKÇEKMECE ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,347
ÖZEL ANTALYA AÇI FEN LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,348
ARAŞTIRMA GELİŞTİRME EĞİTİM VE UYGULAMA MERKEZİ LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,349
İSTANBUL ERKEK LİSESİ (İSTANBUL - FATİH),İSTANBUL,350
KABATAŞ ERKEK LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,351
KOZAN FEN LİSESİ (ADANA - KOZAN),ADANA,352
NAMIK KARAMANCI FEN LİSESİ (ANTALYA - MANAVGAT),ANTALYA,353
ÖZEL ADANA FİNAL FEN LİSESİ (ADANA - ÇUKUROVA),ADANA,354
ÖZEL KONYA BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (KONYA - SELÇUKLU),KONYA,355
VEHBİ KOÇ VAKFI KOÇ ÖZEL LİSESİ (İSTANBUL - TUZLA),İSTANBUL,356
OSMANCIK CUMHURİYET ANADOLU LİSESİ (ÇORUM - OSMANCIK),ÇORUM,357
ÖMER SEYFETTİN ANADOLU LİSESİ (ANKARA - ÇANKAYA),ANKARA,358
ÖZEL ALAPLI BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (ZONGULDAK - ALAPLI),ZONGULDAK,359
ÖZEL ALTINBAŞAK BEDRİ AYHAN ANADOLU ÖĞRETMEN LİSESİ (ISPARTA - MERKEZ),ISPARTA,360
ÖZEL ATAŞEHİR NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,361
ÖZEL ATAŞEHİR OKYANUS ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,362
ÖZEL ATAŞEHİR UĞUR ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,363
ÖZEL BAHÇEŞEHİR KOLEJİ KIRIKKALE ANADOLU LİSESİ (KIRIKKALE - YAHŞİHAN),KIRIKKALE,364
ÖZEL BODRUM UĞUR ANADOLU LİSESİ (MUĞLA - BODRUM),MUĞLA,365
ÖZEL ÇAMKENT ANADOLU LİSESİ (BOLU - MERKEZ),BOLU,366
ÖZEL ÇEKMEKÖY CİHANGİR ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,367
ÖZEL DİYARBAKIR BAHÇEŞEHİR ANADOLU LİSESİ (DİYARBAKIR - SUR),DİYARBAKIR,368
ÖZEL EDİRNE BAHÇEŞEHİR ANADOLU LİSESİ (EDİRNE - MERKEZ),EDİRNE,369
ÖZEL ELÇİ PENDİK AKŞAM LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,370
ÖZEL KARŞIYAKA BİLİM DOĞA ANADOLU LİSESİ (İZMİR - KARŞIYAKA),İZMİR,371
ÖZEL KIRMIZI ÇİZGİ ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,372
ÖZEL MANİSA GİRNE KOLEJİ ANADOLU LİSESİ (MANİSA - ŞEHZADELER),MANİSA,373
ÖZEL MEF KOLEJİ ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,374
ÖZEL MURAT YILDIRIM ANADOLU LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,375
ÖZEL SEVİNÇ ATAŞEHİR GÜRBÜZ BOY ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,376
ATATÜRK LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,377
ÖZEL UFUK ÇİZGİSİ FEN LİSESİ (ESKİŞEHİR - ODUNPAZARI),ESKİŞEHİR,378
ÖZEL ÜMRANİYE NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,379
ÖZEL YENİ ADANA ORTADOĞU ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,380
ÖZEL YENİ YOL ANADOLU LİSESİ (ESKİŞEHİR - TEPEBAŞI),ESKİŞEHİR,381
PENDİK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,382
SAMANDIRA KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,383
T.V.ÖZEL ŞİŞLİ TERAKKİ LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,384
TERAKKİ VAKFI ÖZEL ŞİŞLİ TERAKKİ TEPEÖREN ANADOLU LİSESİ (İSTANBUL - TUZLA),İSTANBUL,385
CELAL YARDIMCI ANADOLU LİSESİ (ANKARA - YENİMAHALLE),ANKARA,386
FALEZ MESLEKİ VE TEKNİK ANADOLU LİSESİ (ANTALYA - MURATPAŞA),ANTALYA,387
HAMİ AYDINLAR ÇOK PROGRAMLI ANADOLU LİSESİ (MALATYA - ARAPGİR),MALATYA,388
İSTEK ÖZEL SEMİHA ŞAKİR ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,389
KOCAELİ ANADOLU LİSESİ (KOCAELİ - BAŞİSKELE),KOCAELİ,390
NİĞDE ÇAĞDAŞ EĞİTİM VAKFI ÖZEL ANADOLU LİSESİ (NİĞDE - MERKEZ),NİĞDE,391
TED BODRUM KOLEJİ ÖZEL ANADOLU LİSESİ (MUĞLA - BODRUM),MUĞLA,392
TRABZON YOMRA FEN LİSESİ (TRABZON - YOMRA),TRABZON,393
BAHTİYAR VAHABZADE SOSYAL BİLİMLER LİSESİ (ADANA - SARIÇAM),ADANA,394
CUMHURİYET ANADOLU LİSESİ (ORDU - ALTINORDU),ORDU,395
DEDE KORKUT ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,396
ÖZEL GAZİANTEP GAZİŞEHİR ANADOLU LİSESİ (GAZİANTEP - ŞAHİNBEY),GAZİANTEP,397
ÖZEL ŞAHİNKAYA ANADOLU LİSESİ (BURSA - NİLÜFER),BURSA,398
BÜYÜKÇEKMECE ATATÜRK ANADOLU LİSESİ (İSTANBUL - BÜYÜKÇEKMECE),İSTANBUL,399
KAZIM İŞMEN ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,400
ÖZEL NOVA FEN LİSESİ (BURSA - NİLÜFER),BURSA,401
ULUSLARARASI ŞEHİT MEHMET KARAASLAN KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,402
BAHÇEŞEHİR ATATÜRK ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,403
CUMHURİYET ANADOLU LİSESİ (DÜZCE - MERKEZ),DÜZCE,404
ÇANAKKALE İBN-İ SİNA MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,405
DAVUT FIRINCIOĞLU ANADOLU LİSESİ (BARTIN - MERKEZ),BARTIN,406
FAHREDDİN KERİM GÖKAY ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,407
GELENDOST ŞEHİT YASİN ÖZDAMAR ANADOLU LİSESİ (ISPARTA - GELENDOST),ISPARTA,408
GÜÇ KARDEŞLER ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,409
GÜZELYURT KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - ESENYURT),İSTANBUL,410
HALİDE EDİP ADIVAR ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,411
HÜSEYİN ÇELİK ANADOLU LİSESİ (BİTLİS - TATVAN),BİTLİS,412
İSTANBUL ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,413
KEMAL ATATÜRK ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,414
MALTEPE KIZ ANADOLU İMAM HATİP LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,415
MELAHAT AKKUTLU ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,416
MUSTAFA KEMAL ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,417
ÖZEL AKIN ERTÜRK ANADOLU LİSESİ (BALIKESİR - BANDIRMA),BALIKESİR,418
ÖZEL ALİ GÜNGÖR ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,419
ÖZEL AŞAMA ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,420
ÖZEL BAHÇEŞEHİR KOLEJİ BANDIRMA ŞUBESİ (BALIKESİR - BANDIRMA),BALIKESİR,421
ÖZEL BAHÇEŞEHİR UĞUR ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,422
ÖZEL BAKIRKÖY FİNAL AKADEMİ ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,423
ÖZEL BAKIRKÖY SINAV ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,424
ÖZEL BİGA BAHÇEŞEHİR ANADOLU LİSESİ (ÇANAKKALE - BİGA),ÇANAKKALE,425
ÖZEL BOZÜYÜK SINAV KOLEJİ ANADOLU LİSESİ (BİLECİK - BOZÜYÜK),BİLECİK,426
ÖZEL BURSA FEN GURUP FEN LİSESİ (BURSA - NİLÜFER),BURSA,427
AKHİSAR ŞEYH İSA ANADOLU LİSESİ (MANİSA - AKHİSAR),MANİSA,428
ÖZEL CİHANGİR ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,429
ÖZEL ÇATALCA FİNAL AKADEMİ ANADOLU LİSESİ (İSTANBUL - ÇATALCA),İSTANBUL,430
ÖZEL ÇEKMEKÖY NAZMİ ARIKAN FEN BİLİMLERİ ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,431
ÖZEL ÇUKUROVA ERAL ANADOLU LİSESİ (ADANA - ÇUKUROVA),ADANA,432
ÖZEL DOĞRU NETİCE ANADOLU LİSESİ (İSTANBUL - ŞİŞLİ),İSTANBUL,433
ÖZEL EDİRNE TED KOLEJİ ANADOLU LİSESİ (EDİRNE - MERKEZ),EDİRNE,434
ÖZEL EĞİTİMDE RASYONEL AÇILIM (ERA ) KOLEJİ KOCASİNAN ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,435
ÖZEL ENVAR ANADOLU LİSESİ (ANTALYA - KEPEZ),ANTALYA,436
ÖZEL FATİH SINAV ANADOLU LİSESİ (İSTANBUL - FATİH),İSTANBUL,437
ALİ AKKANAT ANADOLU LİSESİ (İSTANBUL - SARIYER),İSTANBUL,438
ÖZEL HAVVA EKŞİ BÜKEN ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,439
ÖZEL KADIKÖY TAM ÖĞRENME ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,440
ÖZEL KARTAL FİNAL ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,441
ÖZEL KARTAL UĞUR ANADOU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,442
ÖZEL KÖRFEZ UĞUR ANADOLU LİSESİ (KOCAELİ - KÖRFEZ),KOCAELİ,443
ÖZEL NAMIK ALTAŞ KOLEJİ ANADOLU LİSESİ (ORDU - ALTINORDU),ORDU,444
ÖZEL NASİBE ERYETİŞ MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,445
ÖZEL NUN ANADOLU LİSESİ (İSTANBUL - BEYKOZ),İSTANBUL,446
ÖZEL PENDİK UĞUR ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,447
ASİYE AĞAOĞLU ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,448
ÖZEL RAMİ UĞUR ANADOLU LİSESİ (İSTANBUL - EYÜPSULTAN),İSTANBUL,449
ÖZEL SANCAKTEPE TERCİH ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,450
ÖZEL SOYAK YENİŞEHİR KAVRAM ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,451
ÖZEL TAVŞANLI BİL ANADOLU LİSESİ (KÜTAHYA - TAVŞANLI),KÜTAHYA,452
ÖZEL ÜMRANİYE AŞAMA ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,453
ÖZEL ÜMRANİYE GEN ANADOLU LİSESİ (İSTANBUL - ÜMRANİYE),İSTANBUL,454
ÖZEL ÜSKÜDAR BİREY ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,455
PENDİK FATİH ANADOLU LİSESİ (İSTANBUL - PENDİK),İSTANBUL,456
ATATÜRK ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,457
PLEVNE ANADOLU LİSESİ (İSTANBUL - GAZİOSMANPAŞA),İSTANBUL,458
SABANCI 50. YIL ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,459
SANCAKTEPE NURETTİN TOPÇU ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,460
SARIGAZİ ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,461
SUADİYE HACI MUSTAFA TARMAN ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,462
ŞEHİT İSMAİL ÖZTÜRKÇÜ ANADOLU LİSESİ (VAN - İPEKYOLU),VAN,463
TACETTİN ASLAN MESLEKİ VE TEKNİK ANADOLU LİSESİ (ÇANAKKALE - MERKEZ),ÇANAKKALE,464
TOKİ MALTEPE ANADOLU LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,465
YENİLEVENT ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,466
ATATÜRK MESLEKİ VE TEKNİK ANADOLU LİSESİ (BALIKESİR - KARESİ),BALIKESİR,467
YILDIZ AHMET ARAYICI ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,468
AVCILAR ANADOLU LİSESİ (İSTANBUL - AVCILAR),İSTANBUL,469
ÖZEL BAŞAKŞEHİR BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (İSTANBUL - BAŞAKŞEHİR),İSTANBUL,470
ÖZEL BİLFEN ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,471
ÖZEL BİLTEK ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,472
ÖZEL BOLU FİNAL AKADEMİ ANADOLU LİSESİ (BOLU - MERKEZ),BOLU,473
ÖZEL BURSA KÜLTÜR ANADOLU LİSESİ (BURSA - MUDANYA),BURSA,474
ÖZEL BURSA KÜLTÜR FEN LİSESİ (BURSA - MUDANYA),BURSA,475
ÖZEL ÇENGELKÖY FİNAL ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,476
ÖZEL DÜZCE KÜLTÜR KAMPÜS ANADOLU LİSESİ (DÜZCE - MERKEZ),DÜZCE,477
ÖZEL GİRESUN DOĞA ANADOLU LİSESİ (GİRESUN - MERKEZ),GİRESUN,478
ÖZEL İHLAS ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,479
ÖZEL KARTAL OKYANUS ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,480
ÖZEL KIRAÇ ANADOLU LİSESİ (İSTANBUL - KARTAL),İSTANBUL,481
ÖZEL SAKARYA UĞUR DEĞİŞİM ANADOLU LİSESİ (SAKARYA - ADAPAZARI),SAKARYA,482
ÖZEL SANCAKTEPE BİRİKİM ANADOLU LİSESİ (İSTANBUL - SANCAKTEPE),İSTANBUL,483
ÖZEL TEMA PARK BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (İSTANBUL - KÜÇÜKÇEKMECE),İSTANBUL,484
ÖZEL UŞAK FİNAL AKADEMİ OKULLARI FEN LİSESİ (UŞAK - MERKEZ),UŞAK,485
ÖZEL YAŞAM TASARIM ANADOLU LİSESİ (ANTALYA - ALANYA),ANTALYA,486
CELAL ARAS ANADOLU LİSESİ (İSTANBUL - BEYKOZ),İSTANBUL,487
ÖZEL YENİ ORTADOĞU ANADOLU LİSESİ (DİYARBAKIR - KAYAPINAR),DİYARBAKIR,488
İSTEK ÖZEL ATANUR OĞUZ ANADOLU LİSESİ (İSTANBUL - BEŞİKTAŞ),İSTANBUL,489
İSTEK ÖZEL BİLGE KAĞAN ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,490
KALEM VAKFI ÖZEL ÇAMLICA ANADOLU LİSESİ (İSTANBUL - ÜSKÜDAR),İSTANBUL,491
ÖZEL ACIBADEM ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,492
ÖZEL BAHÇEŞEHİR KOLEJİ ANADOLU LİSESİ (YALOVA - ÇİFTLİKKÖY),YALOVA,493
MEHMET SALİH BAL TİCARET MESLEKİ VE TEKNİK ANADOLU LİSESİ (İSTANBUL - MALTEPE),İSTANBUL,494
ÖMERLİ HİKMET TEVFİK ATAMAN ÇOK PROGRAMLI ANADOLU LİSESİ (İSTANBUL - ÇEKMEKÖY),İSTANBUL,495
ÖZEL ATAŞEHİR DOĞA ANADOLU LİSESİ (İSTANBUL - ATAŞEHİR),İSTANBUL,496
ÖZEL BAHARİYE ANADOLU LİSESİ (İSTANBUL - KADIKÖY),İSTANBUL,497
ÖZEL BAHÇELİEVLER FİNAL AKADEMİ ANADOLU LİSESİ (İSTANBUL - BAHÇELİEVLER),İSTANBUL,498
ÖZEL BAKIRKÖY GEN ANADOLU LİSESİ (İSTANBUL - BAKIRKÖY),İSTANBUL,499
